t_s,q_des_deg,qd_des_deg_s,qdd_des_deg_s2,q_act_joint_deg,qd_act_joint_deg_s,e_pos_deg,e_vel_deg_s,tau_joint_ff_Nm,tau_joint_pd_Nm,tau_joint_total_Nm,tau_dead_motor_Nm,tau_motor_ff_Nm,tau_motor_pd_Nm,tau_motor_cmd_Nm,tau_motor_actual_Nm,motor_pos_counts,motor_pos_deg,motor_vel_native
0.856000,46.741351,591.423500,-461.318679,0.009888,0.000000,46.731463,591.423500,0.444150,0.962163,1.406313,0.050000,0.005552,0.012027,0.067579,0.058740,180,0.791016,0
0.858000,47.901088,568.026750,-472.764826,0.009888,0.000000,47.891200,568.026750,0.451565,0.966105,1.417671,0.050000,0.005645,0.012076,0.067721,0.070488,180,0.791016,0
0.860000,49.013458,544.068250,-483.743477,0.009943,0.027466,49.003515,544.040784,0.458441,0.969077,1.427518,0.050000,0.005731,0.012113,0.067844,0.066216,181,0.795410,0
0.862000,50.077361,519.571500,-494.243776,0.009943,0.000000,50.067418,519.571500,0.464797,0.971120,1.435917,0.050000,0.005810,0.012139,0.067949,0.068352,181,0.795410,0
0.864000,51.091744,494.561000,-504.255338,0.009943,0.000000,51.081801,494.561000,0.470652,0.972188,1.442840,0.050000,0.005883,0.012152,0.068036,0.068352,181,0.795410,0
0.866000,52.055605,469.061500,-513.768265,0.009943,0.000000,52.045662,469.061500,0.476029,0.972295,1.448324,0.050000,0.005950,0.012154,0.068104,0.068352,181,0.795410,0
0.868000,52.967990,443.098250,-522.773149,0.009943,0.000000,52.958047,443.098250,0.480948,0.971440,1.452388,0.050000,0.006012,0.012143,0.068155,0.063012,181,0.795410,0
0.870000,53.827998,416.697000,-531.261085,0.009943,0.000000,53.818055,416.697000,0.485432,0.969624,1.455056,0.050000,0.006068,0.012120,0.068188,0.067284,181,0.795410,0
0.872000,54.634778,389.883250,-539.223681,0.009943,0.000000,54.624835,389.883250,0.489501,0.966849,1.456350,0.050000,0.006119,0.012086,0.068204,0.071556,181,0.795410,0
0.874000,55.387531,362.684250,-546.653063,0.009943,0.000000,55.377588,362.684250,0.493176,0.963118,1.456294,0.050000,0.006165,0.012039,0.068204,0.064080,181,0.795410,0
0.876000,56.085515,335.126750,-553.541883,0.009943,0.000000,56.075572,335.126750,0.496479,0.958435,1.454913,0.050000,0.006206,0.011980,0.068186,0.067284,181,0.795410,0
0.878000,56.728038,307.237500,-559.883330,0.009943,0.000000,56.718095,307.237500,0.499429,0.952803,1.452232,0.050000,0.006243,0.011910,0.068153,0.070488,181,0.795410,0
0.880000,57.314465,279.044500,-565.671134,0.009943,0.000000,57.304522,279.044500,0.502046,0.946229,1.448275,0.050000,0.006276,0.011828,0.068103,0.070488,181,0.795410,0
0.882000,57.844216,250.575750,-570.899570,0.009943,0.000000,57.834273,250.575750,0.504346,0.938720,1.443066,0.050000,0.006304,0.011734,0.068038,0.070488,181,0.795410,0
0.884000,58.316768,221.859250,-575.563469,0.009943,0.000000,58.306825,221.859250,0.506348,0.930282,1.436630,0.050000,0.006329,0.011629,0.067958,0.066216,181,0.795410,0
0.886000,58.731653,192.923000,-579.658219,0.009943,0.000000,58.721710,192.923000,0.508066,0.920924,1.428990,0.050000,0.006351,0.011512,0.067862,0.066216,181,0.795410,0
0.888000,59.088460,163.796250,-583.179770,0.009943,0.000000,59.078517,163.796250,0.509514,0.910655,1.420169,0.050000,0.006369,0.011383,0.067752,0.068352,181,0.795410,0
0.890000,59.386838,134.507750,-586.124640,0.009943,0.000000,59.376895,134.507750,0.510704,0.899486,1.410189,0.050000,0.006384,0.011244,0.067627,0.070488,181,0.795410,0
0.892000,59.626491,105.085750,-588.489918,0.009943,0.000000,59.616548,105.085750,0.511645,0.887427,1.399072,0.050000,0.006396,0.011093,0.067488,0.063012,181,0.795410,0
0.894000,59.807181,75.560000,-590.273264,0.009943,0.000000,59.797238,75.560000,0.512346,0.874490,1.386837,0.050000,0.006404,0.010931,0.067335,0.058740,181,0.795410,0
0.896000,59.928731,45.960000,-591.472915,0.009943,0.000000,59.918788,45.960000,0.512814,0.860689,1.373503,0.050000,0.006410,0.010759,0.067169,0.070488,181,0.795410,0
0.898000,59.991021,16.314000,-592.087684,0.009943,0.000000,59.981078,16.314000,0.513053,0.846036,1.359089,0.050000,0.006413,0.010575,0.066989,0.066216,181,0.795410,0
0.900000,59.993987,-13.348000,-592.116964,0.009943,0.000000,59.984044,-13.348000,0.513064,0.830546,1.343610,-0.050000,0.006413,0.010382,-0.033205,0.068352,181,0.795410,0
0.902000,59.937629,-42.996750,-591.560726,0.009943,0.000000,59.927686,-42.996750,0.512848,0.814235,1.327084,-0.050000,0.006411,0.010178,-0.033411,-0.029904,181,0.795410,-12
0.904000,59.822000,-72.603250,-590.419519,0.008899,-0.521851,59.813101,-72.081399,0.512404,0.797407,1.309810,-0.050000,0.006405,0.009968,-0.033627,-0.032040,162,0.711914,-24
0.906000,59.647216,-102.137500,-588.694473,0.007306,-0.796509,59.639910,-101.340991,0.511726,0.779668,1.291394,-0.050000,0.006397,0.009746,-0.033858,-0.032040,133,0.584473,-24
0.908000,59.413450,-131.570750,-586.387293,0.006097,-0.604248,59.407353,-130.966502,0.510809,0.760909,1.271718,-0.050000,0.006385,0.009511,-0.034104,-0.037380,111,0.487793,-14
0.910000,59.120933,-160.874250,-583.500260,0.005273,-0.411987,59.115660,-160.462263,0.509644,0.741392,1.251037,-0.050000,0.006371,0.009267,-0.034362,-0.032040,96,0.421875,-10
0.912000,58.769953,-190.018750,-580.036229,0.004669,-0.302124,58.765284,-189.716626,0.508223,0.721183,1.229406,-0.050000,0.006353,0.009015,-0.034632,-0.035244,85,0.373535,-6
0.914000,58.360858,-218.975000,-575.998627,0.004395,-0.137329,58.356463,-218.837671,0.506533,0.700227,1.206759,-0.050000,0.006332,0.008753,-0.034916,-0.036312,80,0.351562,-3
0.916000,57.894053,-247.714750,-571.391445,0.004285,-0.054932,57.889768,-247.659818,0.504560,0.678619,1.183179,-0.050000,0.006307,0.008483,-0.035210,-0.034176,78,0.342773,-1
0.918000,57.369999,-276.209500,-566.219239,0.004285,0.000000,57.365714,-276.209500,0.502290,0.656354,1.158643,-0.050000,0.006279,0.008204,-0.035517,-0.033108,78,0.342773,0
0.920000,56.789215,-304.431250,-560.487123,0.004285,0.000000,56.784930,-304.431250,0.499705,0.633467,1.133173,-0.050000,0.006246,0.007918,-0.035835,-0.038448,78,0.342773,0
0.922000,56.152274,-332.352250,-554.200767,0.004285,0.000000,56.147989,-332.352250,0.496789,0.609955,1.106744,-0.050000,0.006210,0.007624,-0.036166,-0.038448,78,0.342773,0
0.924000,55.459806,-359.944250,-547.366387,0.004285,0.000000,55.455521,-359.944250,0.493523,0.585839,1.079361,-0.050000,0.006169,0.007323,-0.036508,-0.035244,78,0.342773,0
0.926000,54.712497,-387.180250,-539.990739,0.004285,0.000000,54.708212,-387.180250,0.489885,0.561144,1.051029,-0.050000,0.006124,0.007014,-0.036862,-0.035244,78,0.342773,0
0.928000,53.911085,-414.033500,-532.081119,0.004285,0.000000,53.906800,-414.033500,0.485857,0.535893,1.021750,-0.050000,0.006073,0.006699,-0.037228,-0.036312,78,0.342773,0
0.930000,53.056363,-440.477500,-523.645347,0.004285,0.000000,53.052078,-440.477500,0.481416,0.510113,0.991529,-0.050000,0.006018,0.006376,-0.037606,-0.037380,78,0.342773,0
0.932000,52.149175,-466.485750,-514.691766,0.004285,0.000000,52.144890,-466.485750,0.476541,0.483829,0.960370,-0.050000,0.005957,0.006048,-0.037995,-0.036312,78,0.342773,0
0.934000,51.190420,-492.032750,-505.229228,0.004285,0.000000,51.186135,-492.032750,0.471211,0.457066,0.928277,-0.050000,0.005890,0.005713,-0.038397,-0.040584,78,0.342773,0
0.936000,50.181044,-517.093250,-495.267092,0.004230,-0.027466,50.176814,-517.065784,0.465404,0.429865,0.895270,-0.050000,0.005818,0.005373,-0.038809,-0.038448,77,0.338379,0
0.938000,49.122047,-541.642250,-484.815208,0.004230,0.000000,49.117817,-541.642250,0.459100,0.402211,0.861311,-0.050000,0.005739,0.005028,-0.039234,-0.039516,77,0.338379,0
0.940000,48.014475,-565.655750,-473.883912,0.004230,0.000000,48.010245,-565.655750,0.452277,0.374173,0.826450,-0.050000,0.005653,0.004677,-0.039669,-0.040584,77,0.338379,0
0.942000,46.859424,-589.109750,-462.484012,0.004230,0.000000,46.855194,-589.109750,0.444916,0.345765,0.790681,-0.050000,0.005561,0.004322,-0.040116,-0.042720,77,0.338379,0
0.944000,45.658036,-611.981500,-450.626783,0.004230,0.000000,45.653806,-611.981500,0.436999,0.317015,0.754014,-0.050000,0.005462,0.003963,-0.040575,-0.040584,77,0.338379,0
0.946000,44.411498,-634.248000,-438.323949,0.004230,0.000000,44.407268,-634.248000,0.428510,0.287951,0.716461,-0.050000,0.005356,0.003599,-0.041044,-0.038448,77,0.338379,0
0.948000,43.121044,-655.887250,-425.587675,0.004175,-0.027466,43.116869,-655.859784,0.419432,0.258618,0.678050,-0.050000,0.005243,0.003233,-0.041524,-0.041652,76,0.333984,0
0.950000,41.787949,-676.878000,-412.430557,0.004175,0.000000,41.783774,-676.878000,0.409752,0.228999,0.638751,-0.050000,0.005122,0.002862,-0.042016,-0.039516,76,0.333984,0
0.952000,40.413532,-697.199250,-398.865605,0.004175,0.000000,40.409357,-697.199250,0.399460,0.199168,0.598628,-0.050000,0.004993,0.002490,-0.042517,-0.041652,76,0.333984,0
0.954000,38.999152,-716.831250,-384.906231,0.004120,-0.027466,38.995032,-716.803784,0.388545,0.169156,0.557701,-0.050000,0.004857,0.002114,-0.043029,-0.041652,75,0.329590,0
0.956000,37.546207,-735.754250,-370.566241,0.004065,-0.027466,37.542142,-735.726784,0.377002,0.138962,0.515964,-0.050000,0.004713,0.001737,-0.043550,-0.043788,74,0.325195,0
0.958000,36.056135,-753.949750,-355.859815,0.004065,0.000000,36.052070,-753.949750,0.364827,0.108615,0.473441,-0.050000,0.004560,0.001358,-0.044082,-0.043788,74,0.325195,-1
0.960000,34.530408,-771.399750,-340.801494,0.004010,-0.027466,34.526398,-771.372284,0.352018,0.078190,0.430208,-0.050000,0.004400,0.000977,-0.044622,-0.045924,73,0.320801,-1
0.962000,32.970536,-788.087000,-325.406170,0.003955,-0.027466,32.966581,-788.059534,0.338579,0.047673,0.386252,-0.050000,0.004232,0.000596,-0.045172,-0.045924,72,0.316406,-1
0.964000,31.378060,-803.994750,-309.689066,0.003900,-0.027466,31.374160,-803.967284,0.324513,0.017110,0.341623,-0.050000,0.004056,0.000214,-0.045730,-0.044856,71,0.312012,0
0.966000,29.754557,-819.107500,-293.665724,0.003900,0.000000,29.750657,-819.107500,0.309831,-0.013486,0.296345,-0.050000,0.003873,-0.000169,-0.046296,-0.045924,71,0.312012,0
0.968000,28.101630,-833.410500,-277.351990,0.003845,-0.027466,28.097785,-833.383034,0.294543,-0.044039,0.250504,-0.050000,0.003682,-0.000550,-0.046869,-0.048060,70,0.307617,0
0.970000,26.420915,-846.889250,-260.763994,0.003845,0.000000,26.417070,-846.889250,0.278666,-0.074578,0.204087,-0.050000,0.003483,-0.000932,-0.047449,-0.045924,70,0.307617,-1
0.972000,24.714073,-859.530750,-243.918140,0.003735,-0.054932,24.710338,-859.475818,0.262216,-0.104999,0.157217,-0.050000,0.003278,-0.001312,-0.048035,-0.048060,68,0.298828,-1
0.974000,22.982792,-871.322000,-226.831086,0.003625,-0.054932,22.979167,-871.267068,0.245217,-0.135345,0.109873,-0.050000,0.003065,-0.001692,-0.048627,-0.048060,66,0.290039,-3
0.976000,21.228785,-882.251500,-209.519729,0.003461,-0.082397,21.225324,-882.169103,0.227694,-0.165541,0.062153,-0.050000,0.002846,-0.002069,-0.049223,-0.049128,63,0.276855,-3
0.978000,19.453786,-892.308750,-192.001187,0.003241,-0.109863,19.450545,-892.198887,0.209675,-0.195573,0.014101,-0.050000,0.002621,-0.002445,-0.049824,-0.050196,59,0.259277,-3
0.980000,17.659550,-901.483750,-174.292784,0.003021,-0.109863,17.656529,-901.373887,0.191191,-0.225427,-0.034236,-0.050000,0.002390,-0.002818,-0.050428,-0.048060,55,0.241699,-4
0.982000,15.847851,-909.767250,-156.412030,0.002747,-0.137329,15.845104,-909.629921,0.172277,-0.255042,-0.082764,-0.050000,0.002153,-0.003188,-0.051035,-0.051264,50,0.219727,-4
0.984000,14.020481,-917.151250,-138.376607,0.002417,-0.164795,14.018064,-916.986455,0.152971,-0.284404,-0.131433,-0.050000,0.001912,-0.003555,-0.051643,-0.053400,44,0.193359,-5
0.986000,12.179246,-923.628250,-120.204350,0.002197,-0.109863,12.177049,-923.518387,0.133311,-0.313529,-0.180218,-0.050000,0.001666,-0.003919,-0.052253,-0.053400,40,0.175781,-4
0.988000,10.325968,-929.191750,-101.913228,0.001868,-0.164795,10.324100,-929.026955,0.113341,-0.342286,-0.228945,-0.050000,0.001417,-0.004279,-0.052862,-0.052332,34,0.149414,-6
0.990000,8.462479,-933.836500,-83.521328,0.001428,-0.219727,8.461051,-933.616773,0.093104,-0.370702,-0.277598,-0.050000,0.001164,-0.004634,-0.053470,-0.053400,26,0.114258,-6
0.992000,6.590622,-937.557750,-65.046838,0.000989,-0.219727,6.589633,-937.338023,0.072646,-0.398780,-0.326135,-0.050000,0.000908,-0.004985,-0.054077,-0.049128,18,0.079102,-9
0.994000,4.712248,-940.352000,-46.508026,0.000494,-0.247192,4.711754,-940.104808,0.052015,-0.426449,-0.374435,-0.050000,0.000650,-0.005331,-0.054680,-0.053400,9,0.039551,-7
0.996000,2.829214,-942.216500,-27.923224,-0.000055,-0.274658,2.829269,-941.941842,0.031259,-0.453696,-0.422437,-0.050000,0.000391,-0.005671,-0.055280,-0.054468,-1,-0.004395,-8
0.998000,0.943382,-943.149000,-9.310810,-0.000604,-0.274658,0.943986,-942.874342,0.010428,-0.480507,-0.470079,-0.050000,0.000130,-0.006006,-0.055876,-0.053400,-11,-0.048340,-7
1.000000,-0.943382,-943.149000,9.310810,-0.001044,-0.219727,-0.942338,-942.929273,-0.010428,-0.506874,-0.517302,-0.050000,-0.000130,-0.006336,-0.056466,-0.059808,-19,-0.083496,-7
1.002000,-2.829214,-942.216500,27.923224,-0.001428,-0.192261,-2.827786,-942.024239,-0.031259,-0.532726,-0.563985,-0.050000,-0.000391,-0.006659,-0.057050,-0.059808,-26,-0.114258,-9
1.004000,-4.712248,-940.352000,46.508026,-0.001923,-0.247192,-4.710325,-940.104808,-0.052015,-0.558006,-0.610021,-0.050000,-0.000650,-0.006975,-0.057625,-0.055536,-35,-0.153809,-7
1.006000,-6.590622,-937.557750,65.046838,-0.002472,-0.274658,-6.588150,-937.283092,-0.072646,-0.582748,-0.655394,-0.050000,-0.000908,-0.007284,-0.058192,-0.059808,-45,-0.197754,-9
1.008000,-8.462479,-933.836500,83.521328,-0.003076,-0.302124,-8.459403,-933.534376,-0.093104,-0.606913,-0.700017,-0.050000,-0.001164,-0.007586,-0.058750,-0.056604,-56,-0.246094,-9
1.010000,-10.325968,-929.191750,101.913228,-0.003735,-0.329590,-10.322233,-928.862160,-0.113341,-0.630477,-0.743817,-0.050000,-0.001417,-0.007881,-0.059298,-0.058740,-68,-0.298828,-9
1.012000,-12.179246,-923.628250,120.204350,-0.004230,-0.247192,-12.175016,-923.381058,-0.133311,-0.653476,-0.786788,-0.050000,-0.001666,-0.008168,-0.059835,-0.060876,-77,-0.338379,-8
1.014000,-14.020481,-917.151250,138.376607,-0.004724,-0.247192,-14.015757,-916.904058,-0.152971,-0.675787,-0.828758,-0.050000,-0.001912,-0.008447,-0.060359,-0.058740,-86,-0.377930,-5
1.016000,-15.847851,-909.767250,156.412030,-0.004889,-0.082397,-15.842962,-909.684853,-0.172277,-0.697519,-0.869797,-0.050000,-0.002153,-0.008719,-0.060872,-0.060876,-89,-0.391113,-2
1.018000,-17.659550,-901.483750,174.292784,-0.004999,-0.054932,-17.654551,-901.428818,-0.191191,-0.718491,-0.909682,-0.050000,-0.002390,-0.008981,-0.061371,-0.058740,-91,-0.399902,-2
1.020000,-19.453786,-892.308750,192.001187,-0.005109,-0.054932,-19.448677,-892.253818,-0.209675,-0.738738,-0.948413,-0.050000,-0.002621,-0.009234,-0.061855,-0.059808,-93,-0.408691,-1
1.022000,-21.228785,-882.251500,209.519729,-0.005164,-0.027466,-21.223621,-882.224034,-0.227694,-0.758269,-0.985963,-0.050000,-0.002846,-0.009478,-0.062325,-0.064080,-94,-0.413086,-1
1.024000,-22.982792,-871.322000,226.831086,-0.005219,-0.027466,-22.977573,-871.294534,-0.245217,-0.777036,-1.022254,-0.050000,-0.003065,-0.009713,-0.062778,-0.061944,-95,-0.417480,-1
1.026000,-24.714073,-859.530750,243.918140,-0.005273,-0.027466,-24.708800,-859.503284,-0.262216,-0.795035,-1.057251,-0.050000,-0.003278,-0.009938,-0.063216,-0.059808,-96,-0.421875,-1
1.028000,-26.420915,-846.889250,260.763994,-0.005273,0.000000,-26.415642,-846.889250,-0.278666,-0.812262,-1.090928,-0.050000,-0.003483,-0.010153,-0.063637,-0.063012,-96,-0.421875,-1
1.030000,-28.101630,-833.410500,277.351990,-0.005328,-0.027466,-28.096302,-833.383034,-0.294543,-0.828657,-1.123200,-0.050000,-0.003682,-0.010358,-0.064040,-0.066216,-97,-0.426270,0
1.032000,-29.754557,-819.107500,293.665724,-0.005328,0.000000,-29.749229,-819.107500,-0.309831,-0.844261,-1.154092,-0.050000,-0.003873,-0.010553,-0.064426,-0.063012,-97,-0.426270,0
1.034000,-31.378060,-803.994750,309.689066,-0.005328,0.000000,-31.372732,-803.994750,-0.324513,-0.859017,-1.183530,-0.050000,-0.004056,-0.010738,-0.064794,-0.065148,-97,-0.426270,0
1.036000,-32.970536,-788.087000,325.406170,-0.005383,-0.027466,-32.965153,-788.059534,-0.338579,-0.872907,-1.211486,-0.050000,-0.004232,-0.010911,-0.065144,-0.067284,-98,-0.430664,0
1.038000,-34.530408,-771.399750,340.801494,-0.005383,0.000000,-34.525025,-771.399750,-0.352018,-0.885964,-1.237982,-0.050000,-0.004400,-0.011075,-0.065475,-0.066216,-98,-0.430664,0
1.040000,-36.056135,-753.949750,355.859815,-0.005438,-0.027466,-36.050697,-753.922284,-0.364827,-0.898115,-1.262942,-0.050000,-0.004560,-0.011226,-0.065787,-0.064080,-99,-0.435059,0
1.042000,-37.546207,-735.754250,370.566241,-0.005438,0.000000,-37.540769,-735.754250,-0.377002,-0.909408,-1.286410,-0.050000,-0.004713,-0.011368,-0.066080,-0.066216,-99,-0.435059,0
1.044000,-38.999152,-716.831250,384.906231,-0.005493,-0.027466,-38.993659,-716.803784,-0.388545,-0.919772,-1.308317,-0.050000,-0.004857,-0.011497,-0.066354,-0.067284,-100,-0.439453,0
1.046000,-40.413532,-697.199250,398.865605,-0.005493,0.000000,-40.408039,-697.199250,-0.399460,-0.929255,-1.328715,-0.050000,-0.004993,-0.011616,-0.066609,-0.067284,-100,-0.439453,0
1.048000,-41.787949,-676.878000,412.430557,-0.005548,-0.027466,-41.782401,-676.850534,-0.409752,-0.937790,-1.347543,-0.050000,-0.005122,-0.011722,-0.066844,-0.066216,-101,-0.443848,0
1.050000,-43.121044,-655.887250,425.587675,-0.005548,0.000000,-43.115496,-655.887250,-0.419432,-0.945428,-1.364860,-0.050000,-0.005243,-0.011818,-0.067061,-0.067284,-101,-0.443848,0
1.052000,-44.411498,-634.248000,438.323949,-0.005603,-0.027466,-44.405895,-634.220534,-0.428510,-0.952100,-1.380610,-0.050000,-0.005356,-0.011901,-0.067258,-0.065148,-102,-0.448242,0
1.054000,-45.658036,-611.981500,450.626783,-0.005603,0.000000,-45.652433,-611.981500,-0.436999,-0.957861,-1.394860,-0.050000,-0.005462,-0.011973,-0.067436,-0.066216,-102,-0.448242,0
1.056000,-46.859424,-589.109750,462.484012,-0.005658,-0.027466,-46.853766,-589.082284,-0.444916,-0.962645,-1.407561,-0.050000,-0.005561,-0.012033,-0.067595,-0.064080,-103,-0.452637,0
1.058000,-48.014475,-565.655750,473.883912,-0.005658,0.000000,-48.008817,-565.655750,-0.452277,-0.966506,-1.418783,-0.050000,-0.005653,-0.012081,-0.067735,-0.065148,-103,-0.452637,0
1.060000,-49.122047,-541.642250,484.815208,-0.005658,0.000000,-49.116389,-541.642250,-0.459100,-0.969397,-1.428497,-0.050000,-0.005739,-0.012117,-0.067856,-0.067284,-103,-0.452637,0
1.062000,-50.181044,-517.093250,495.267092,-0.005658,0.000000,-50.175386,-517.093250,-0.465404,-0.971330,-1.436734,-0.050000,-0.005818,-0.012142,-0.067959,-0.068352,-103,-0.452637,0
1.064000,-51.190420,-492.032750,505.229228,-0.005713,-0.027466,-51.184707,-492.005284,-0.471211,-0.972287,-1.443498,-0.050000,-0.005890,-0.012154,-0.068044,-0.069420,-104,-0.457031,0
1.066000,-52.149175,-466.485750,514.691766,-0.005713,0.000000,-52.143462,-466.485750,-0.476541,-0.972311,-1.448853,-0.050000,-0.005957,-0.012154,-0.068111,-0.066216,-104,-0.457031,0
1.068000,-53.056363,-440.477500,523.645347,-0.005713,0.000000,-53.050650,-440.477500,-0.481416,-0.971360,-1.452776,-0.050000,-0.006018,-0.012142,-0.068160,-0.070488,-104,-0.457031,0
1.070000,-53.911085,-414.033500,532.081119,-0.005768,-0.027466,-53.905317,-414.006034,-0.485857,-0.969433,-1.455290,-0.050000,-0.006073,-0.012118,-0.068191,-0.069420,-105,-0.461426,0
1.072000,-54.712497,-387.180250,539.990739,-0.005768,0.000000,-54.706729,-387.180250,-0.489885,-0.966577,-1.456463,-0.050000,-0.006124,-0.012082,-0.068206,-0.070488,-105,-0.461426,0
1.074000,-55.459806,-359.944250,547.366387,-0.005768,0.000000,-55.454038,-359.944250,-0.493523,-0.962751,-1.456274,-0.050000,-0.006169,-0.012034,-0.068203,-0.064080,-105,-0.461426,0
1.076000,-56.152274,-332.352250,554.200767,-0.005768,0.000000,-56.146506,-332.352250,-0.496789,-0.957972,-1.454762,-0.050000,-0.006210,-0.011975,-0.068185,-0.070488,-105,-0.461426,0
1.078000,-56.789215,-304.431250,560.487123,-0.005768,0.000000,-56.783447,-304.431250,-0.499705,-0.952246,-1.451952,-0.050000,-0.006246,-0.011903,-0.068149,-0.069420,-105,-0.461426,0
1.080000,-57.369999,-276.209500,566.219239,-0.005768,0.000000,-57.364231,-276.209500,-0.502290,-0.945579,-1.447868,-0.050000,-0.006279,-0.011820,-0.068098,-0.069420,-105,-0.461426,0
1.082000,-57.894053,-247.714750,571.391445,-0.005768,0.000000,-57.888285,-247.714750,-0.504560,-0.937976,-1.442536,-0.050000,-0.006307,-0.011725,-0.068032,-0.069420,-105,-0.461426,0
1.084000,-58.360858,-218.975000,575.998627,-0.005823,-0.027466,-58.355035,-218.947534,-0.506533,-0.929431,-1.435963,-0.050000,-0.006332,-0.011618,-0.067950,-0.068352,-106,-0.465820,0
1.086000,-58.769953,-190.018750,580.036229,-0.005823,0.000000,-58.764130,-190.018750,-0.508223,-0.919996,-1.428219,-0.050000,-0.006353,-0.011500,-0.067853,-0.069420,-106,-0.465820,0
1.088000,-59.120933,-160.874250,583.500260,-0.005823,0.000000,-59.115110,-160.874250,-0.509644,-0.909636,-1.419281,-0.050000,-0.006371,-0.011370,-0.067741,-0.067284,-106,-0.465820,0
1.090000,-59.413450,-131.570750,586.387293,-0.005823,0.000000,-59.407627,-131.570750,-0.510809,-0.898377,-1.409186,-0.050000,-0.006385,-0.011230,-0.067615,-0.066216,-106,-0.465820,0
1.092000,-59.647216,-102.137500,588.694473,-0.005823,0.000000,-59.641393,-102.137500,-0.511726,-0.886230,-1.397956,-0.050000,-0.006397,-0.011078,-0.067474,-0.069420,-106,-0.465820,0
1.094000,-59.822000,-72.603250,590.419519,-0.005823,0.000000,-59.816177,-72.603250,-0.512404,-0.873206,-1.385610,-0.050000,-0.006405,-0.010915,-0.067320,-0.068352,-106,-0.465820,0
1.096000,-59.937629,-42.996750,591.560726,-0.005823,0.000000,-59.931806,-42.996750,-0.512848,-0.859319,-1.372167,-0.050000,-0.006411,-0.010741,-0.067152,-0.066216,-106,-0.465820,0
1.098000,-59.993987,-13.348000,592.116964,-0.005823,0.000000,-59.988164,-13.348000,-0.513064,-0.844582,-1.357646,-0.050000,-0.006413,-0.010557,-0.066971,-0.067284,-106,-0.465820,0
1.100000,-59.991021,16.314000,592.087684,-0.005823,0.000000,-59.985198,16.314000,-0.513053,-0.829009,-1.342062,0.050000,-0.006413,-0.010363,0.033224,-0.067284,-106,-0.465820,0
1.102000,-59.928731,45.960000,591.472915,-0.005823,0.000000,-59.922908,45.960000,-0.512814,-0.812617,-1.325431,0.050000,-0.006410,-0.010158,0.033432,0.035244,-106,-0.465820,8
1.104000,-59.807181,75.560000,590.273264,-0.004834,0.494385,-59.802347,75.065615,-0.512346,-0.795694,-1.308040,0.050000,-0.006404,-0.009946,0.033649,0.033108,-88,-0.386719,23
1.106000,-59.626491,105.085750,588.489918,-0.003351,0.741577,-59.623140,104.344173,-0.511645,-0.777862,-1.289507,0.050000,-0.006396,-0.009723,0.033881,0.036312,-61,-0.268066,22
1.108000,-59.386838,134.507750,586.124640,-0.001978,0.686646,-59.384860,133.821104,-0.510704,-0.759101,-1.269804,0.050000,-0.006384,-0.009489,0.034127,0.034176,-36,-0.158203,19
1.110000,-59.088460,163.796250,583.179770,-0.000989,0.494385,-59.087471,163.301865,-0.509514,-0.739512,-1.249026,0.050000,-0.006369,-0.009244,0.034387,0.033108,-18,-0.079102,15
1.112000,-58.731653,192.923000,579.658219,-0.000220,0.384521,-58.731433,192.538479,-0.508066,-0.719233,-1.227299,0.050000,-0.006351,-0.008990,0.034659,0.037380,-4,-0.017578,11
1.114000,-58.316768,221.859250,575.563469,0.000385,0.302124,-58.317153,221.557126,-0.506348,-0.698254,-1.204602,0.050000,-0.006329,-0.008728,0.034942,0.032040,7,0.030762,5
1.116000,-57.844216,250.575750,570.899570,0.000659,0.137329,-57.844875,250.438421,-0.504346,-0.676538,-1.180884,0.050000,-0.006304,-0.008457,0.035239,0.033108,12,0.052734,4
1.118000,-57.314465,279.044500,565.671134,0.000824,0.082397,-57.315289,278.962103,-0.502046,-0.654208,-1.156254,0.050000,-0.006276,-0.008178,0.035547,0.038448,15,0.065918,2
1.120000,-56.728038,307.237500,559.883330,0.000934,0.054932,-56.728972,307.182568,-0.499429,-0.631245,-1.130674,0.050000,-0.006243,-0.007891,0.035867,0.038448,17,0.074707,0
1.122000,-56.085515,335.126750,553.541883,0.000989,0.027466,-56.086504,335.099284,-0.496479,-0.607658,-1.104137,0.050000,-0.006206,-0.007596,0.036198,0.037380,18,0.079102,1
1.124000,-55.387531,362.684250,546.653063,0.000989,0.000000,-55.388520,362.684250,-0.493176,-0.583469,-1.076645,0.050000,-0.006165,-0.007293,0.036542,0.037380,18,0.079102,0
1.126000,-54.634778,389.883250,539.223681,0.000989,0.000000,-54.635767,389.883250,-0.489501,-0.558717,-1.048217,0.050000,-0.006119,-0.006984,0.036897,0.033108,18,0.079102,0
1.128000,-53.827998,416.697000,531.261085,0.000989,0.000000,-53.828987,416.697000,-0.485432,-0.533412,-1.018844,0.050000,-0.006068,-0.006668,0.037264,0.034176,18,0.079102,0
1.130000,-52.967990,443.098250,522.773149,0.001044,0.027466,-52.969034,443.070784,-0.480948,-0.507596,-0.988544,0.050000,-0.006012,-0.006345,0.037643,0.036312,19,0.083496,0
1.132000,-52.055605,469.061500,513.768265,0.001044,0.000000,-52.056649,469.061500,-0.476029,-0.481248,-0.957277,0.050000,-0.005950,-0.006016,0.038034,0.038448,19,0.083496,0
