time_s,qd_rad,tau_Nm
3.475,0.3485946675557712,1.032396768665077
3.48,0.3520981081420631,1.0423416995004817
3.485,0.35547670542130233,1.0519211911153552
3.49,0.3588084864603963,1.061357226180484
3.495,0.36214026749949024,1.0707822432064347
3.5,0.3654720485385842,1.0801956385090268
3.505,0.3688038295776782,1.089596584458299
3.5100000000000002,0.3721356106167725,1.0989829295110876
3.515,0.3754673916558665,1.1083555481301068
3.52,0.37879917269496044,1.1177156850397172
3.525,0.3821309537340544,1.1270638962904354
3.5300000000000002,0.3854627347731484,1.1364005076009038
3.535,0.3886821618784814,1.1454113661233434
3.54,0.39183738673595053,1.154232092480461
3.545,0.3949926115934196,1.1630421450036998
3.5500000000000003,0.39814783645088864,1.1718409436387014
3.555,0.40130306130835774,1.1806276779767697
3.56,0.40445828616582713,1.1894000317899076
3.565,0.40761351102329624,1.1981583429668716
3.5700000000000003,0.4107687358807653,1.2069043857902841
3.575,0.41392396073823434,1.2156389943275046
3.58,0.41707918559570345,1.2243626909849723
3.585,0.42010413072852626,1.2327161708730985
3.59,0.42302050942414315,1.2407606386357557
3.595,0.4259368881197601,1.248795701244801
3.6,0.428853266815377,1.2568206526499326
3.605,0.43176964551099395,1.2648344751106488
3.61,0.4346860242066112,1.2728347800980513
3.615,0.4376024029022281,1.2808215018411595
3.62,0.440518781597845,1.288796892072831
3.625,0.44343516029346197,1.2967618290614051
3.63,0.44635153898907887,1.304716880499479
3.6350000000000002,0.4491597383096305,1.3123677744503477
3.64,0.45183812238010307,1.3196568263614437
3.645,0.4545165064505757,1.3269375975213344
3.65,0.4571948905210482,1.3342094285016897
3.6550000000000002,0.45987327459152083,1.341471349273494
3.66,0.46255165866199366,1.3487212071313561
3.665,0.46523004273246626,1.3559582437297475
3.67,0.4679084268029388,1.3631850006995936
3.6750000000000003,0.47058681087341137,1.3704024290618448
3.68,0.47326519494388425,1.377611160146383
3.685,0.47585450267362545,1.3845721923160788
3.69,0.4782879268070867,1.391107217707418
3.6950000000000003,0.48072135094054796,1.3976352700365249
3.7,0.4831547750740092,1.404155714743887
3.705,0.48558819920747076,1.4106675975577787
3.71,0.4880216233409321,1.417169006497685
3.715,0.49045504747439334,1.4236585409399272
3.72,0.4928884716078546,1.4301390071008664
3.725,0.49532189574131585,1.436611373204127
3.73,0.4977553198747774,1.4430762956139365
3.735,0.5001235771923711,1.4493612812720231
3.74,0.5023180563343183,1.4551793223648084
3.745,0.5045125354762654,1.4609916316409137
3.75,0.5067070146182124,1.466797628190972
3.755,0.5089014937601598,1.472596419229954
3.7600000000000002,0.511095972902107,1.4783863708336253
3.765,0.5132904520440541,1.4841653981988239
3.77,0.5154849311860011,1.489936534142841
3.775,0.5176794103279483,1.4957007953992307
3.7800000000000002,0.5198738894698957,1.5014588839427412
3.785,0.522024522393769,1.507096315563829
3.79,0.5239778473363097,1.5122120051675574
3.795,0.5259311722788506,1.5173232556378609
3.8000000000000003,0.5278844972213914,1.5224295180567458
3.805,0.5298378221639324,1.5275299287349475
3.81,0.5317911471064732,1.5326230889416559
3.815,0.5337444720490141,1.5377061789610638
3.8200000000000003,0.5356977969915548,1.5427825354906142
3.825,0.5376511219340957,1.5478532405004302
3.83,0.5396044468766368,1.5529190529199215
3.835,0.5415352727766454,1.5579221364616611
3.84,0.543241108251332,1.5623389251404853
3.845,0.5449469437260187,1.5667525773078659
3.85,0.5466527792007053,1.5711625661633266
3.855,0.5483586146753923,1.575568041856483
3.86,0.5500644501500789,1.579967831487078
3.865,0.5517702856247655,1.5843582604071023
3.87,0.5534761210994522,1.5887430548368873
3.875,0.5551819565741388,1.5931233969067344
3.88,0.5568877920488258,1.5975001273604188
3.8850000000000002,0.5585936275235124,1.6018737455552208
3.89,0.5600379262274194,1.605574738113792
3.895,0.5614822249313265,1.6092739177210416
3.9,0.5629265236352335,1.6129707645655016
3.9050000000000002,0.5643708223391407,1.6166644174427256
3.91,0.5658151210430478,1.6203536737553053
3.915,0.5672594197469548,1.6240345512080936
3.92,0.5687037184508619,1.627710821769951
3.9250000000000003,0.5701480171547688,1.6313837619384102
3.93,0.5715923158586761,1.635054290600053
3.935,0.5730366145625831,1.638722969030521
3.94,0.5742318578483495,1.6417580269065273
3.9450000000000003,0.5754021955923019,1.6447292107913873
3.95,0.5765725333362542,1.6476992635128145
3.955,0.5777428710802067,1.6506673194731611
3.96,0.578913208824159,1.6536321554598334
3.9650000000000003,0.5800835465681113,1.6565900279800816
3.97,0.5812538843120637,1.6595440419932737
3.975,0.5824242220560161,1.6624957348781295
3.98,0.5835945597999685,1.665446047751673
3.985,0.5847648975439209,1.6683955692997132
3.99,0.5857143344834624,1.670788200450709
3.995,0.5866146823553572,1.6730573802634314
4.0,0.5875150302272518,1.675326357265034
4.005,0.5884153780991467,1.6775943126120663
4.01,0.5893157259710413,1.679860075027845
4.015,0.5902160738429361,1.6821200894729669
4.0200000000000005,0.5911164217148307,1.6843766854731388
4.025,0.5920167695867256,1.6866317467913523
4.03,0.5929171174586203,1.6888863041890259
4.035,0.5938174653305149,1.6911410160182816
4.04,0.5945103274043009,1.6928766859962998
4.045,0.5951253823037959,1.6944185365988176
4.05,0.595740437203291,1.6959610157922007
4.055,0.596355492102786,1.6975032935346914
4.0600000000000005,0.596970547002281,1.6990441673743677
4.065,0.5975856019017761,1.7005803140576385
4.07,0.5982006568012711,1.7021133572374156
4.075,0.5988157117007663,1.7036454734455704
4.08,0.5994307666002613,1.705177711136007
4.085,0.6000458214997564,1.7067107524332255
4.09,0.6004822906953117,1.7077995973880105
4.095,0.6008167109171872,1.70863541757569
4.1,0.6011511311390628,1.709472345478777
4.105,0.6014855513609384,1.7103095983906962
4.11,0.6018199715828139,1.7111460272752435
4.115,0.6021543918046894,1.711978738624316
4.12,0.6024888120265649,1.712808559721203
4.125,0.6028232322484405,1.7136378217578143
4.13,0.603157652470316,1.7144675199659962
4.135,0.6034920726921916,1.7152983126983958
4.14,0.6036857255248137,1.715780275706734
4.1450000000000005,0.6037620721997247,1.7159719084629406
4.15,0.6038384188746356,1.716164771545049
4.155,0.6039147655495465,1.7163581758808149
4.16,0.6039911122244574,1.7165510955187742
4.165,0.6040674588993683,1.7167410819197049
4.17,0.6041438055742793,1.716928172728517
4.175,0.6042201522491901,1.717114804770123
4.18,0.6042964989241011,1.7173019479430394
4.1850000000000005,0.604372845599012,1.7174902536712782
4.19,0.6043382949023303,1.7174042506741554
4.195,0.6041706673597375,1.7169887647673898
4.2,0.6040030398171445,1.7165744466082409
4.205,0.6038354122745517,1.716160673735534
4.21,0.6036677847319588,1.7157465052135912
4.215,0.6035001571893659,1.7153299476573263
4.22,0.6033325296467731,1.7149104610057062
4.225,0.6031649021041802,1.7144904613159688
4.23,0.6029972745615874,1.7140707926709815
4.235,0.6028296470189944,1.7136520300294793
4.24,0.6025870491822901,1.713047798915553
4.245,0.6022132533308907,1.7121179954509327
4.25,0.6018394574794913,1.7111890170258681
4.255,0.6014656616280919,1.7102603622209436
4.26,0.6010918657766926,1.7093312604926443
4.265,0.6007180699252932,1.7084002513560395
4.2700000000000005,0.6003442740738938,1.7074664285534695
4.275,0.5999704782224944,1.7065319463603785
4.28,0.599596682371095,1.7055974688632476
4.285,0.5992228865196956,1.7046634544156798
4.29,0.5988061071853401,1.7036228454894882
4.295,0.598274705229768,1.7022966841046983
4.3,0.5977433032741958,1.7009708836444073
4.305,0.5972119013186238,1.6996450797751197
4.3100000000000005,0.5966804993630517,1.6983187024305646
4.315,0.5961490974074796,1.6969907798224537
4.32,0.5956176954519075,1.6956602954775972
4.325,0.5950862934963354,1.6943289925834952
4.33,0.5945548915407632,1.6929973484228307
4.335,0.5940234895851911,1.6916656965529748
4.34,0.5934720687282566,1.6902840671426336
4.345,0.5928305628151909,1.6886768185434182
4.3500000000000005,0.5921890569021252,1.6870694825679942
4.355,0.5915475509890594,1.6854618181582055
4.36,0.5909060450759938,1.6838534405307382
4.365,0.5902645391629281,1.6822437809932604
