t_s,q_ref_deg,qd_ref_deg_s,qdd_ref_deg_s2,q_model_deg,qdd_model_deg_s2,q_link_deg,qd_link_deg_s,pos_error_deg,vel_error_deg_s,tau_inertia_joint_Nm,tau_gravity_joint_Nm,tau_joint_ff_Nm,tau_pd_joint_Nm,tau_joint_total_Nm,tau_dead_motor_Nm,tau_motor_cmd_Nm,tau_motor_actual_Nm,motor_pos_counts,motor_vel_native
0.282,-57.691274,-259.14375,569.390091,-57.691274,569.390091,7.525635,-44.925,-65.216909,-214.21875,18.514147,-0.700608,17.813539,18.569276,36.382815,0,-0.454785,-0.456036,6850,-599
0.284,-58.181037,-230.4985,574.223861,-58.181037,574.223861,6.675293,-45.15,-64.85633,-185.3485,18.671321,-0.70437,17.966951,18.273324,36.240275,0,-0.453003,-0.457104,6076,-602
0.286,-58.613268,-201.62525,578.489806,-58.613268,578.489806,5.911743,-45.975,-64.525011,-155.65025,18.810031,-0.707647,18.102384,17.979252,36.081637,0,-0.45102,-0.449628,5381,-613
0.288,-58.987538,-172.5525,582.183708,-58.987538,582.183708,4.983398,-45.45,-63.970936,-127.1025,18.930141,-0.710452,18.219689,17.634895,35.854584,0,-0.448182,-0.4539,4536,-606
0.29,-59.303478,-143.3095,585.301915,-59.303478,585.301915,4.107788,-45.225,-63.411266,-98.0845,19.031532,-0.712796,18.318736,17.28579,35.604526,0,-0.445057,-0.449628,3739,-603
0.292,-59.560776,-113.92475,587.841342,-59.560776,587.841342,3.260742,-45,-62.821518,-68.92475,19.114103,-0.714689,18.399414,16.927821,35.327235,0,-0.44159,-0.445356,2968,-600
0.294,-59.759177,-84.427,589.799479,-59.759177,589.799479,2.364258,-45.15,-62.123435,-39.277,19.177774,-0.716139,18.461635,16.538082,34.999717,0,-0.437496,-0.447492,2152,-602
0.296,-59.898484,-54.846,591.174389,-59.898484,591.174389,1.416138,-44.4,-61.314622,-10.446,19.22248,-0.717152,18.505328,16.125057,34.630385,0,-0.43288,-0.436812,1289,-592
0.298,-59.978561,-25.21075,591.964713,-59.978561,591.964713,0.583374,-44.1,-60.561935,18.88925,19.248178,-0.717732,18.530446,15.723206,34.253651,0,-0.428171,-0.435744,531,-588
0.3,-59.999327,4.4495,592.169669,-59.999327,592.169669,-0.295532,-43.5,-59.703795,47.9495,19.254842,-0.717883,18.53696,15.295666,33.832626,0,-0.422908,-0.423996,-269,-580
0.302,-59.960763,34.10525,591.789055,-59.960763,591.789055,-1.074463,-42.675,-58.8863,76.78025,19.242466,-0.717603,18.524863,14.88037,33.405233,0,-0.417565,-0.417588,-978,-569
0.304,-59.862906,63.72725,590.823247,-59.862906,590.823247,-1.927002,-42.525,-57.935904,106.25225,19.211062,-0.716894,18.494169,14.425804,32.919972,0,-0.4115,-0.413316,-1754,-567
0.306,-59.705854,93.28625,589.2732,-59.705854,589.2732,-2.736694,-41.325,-56.96916,134.61125,19.160661,-0.71575,18.444911,13.974727,32.419638,0,-0.405245,-0.413316,-2491,-551
0.308,-59.489761,122.75325,587.140446,-59.489761,587.140446,-3.560669,-40.95,-55.929092,163.70325,19.091313,-0.714168,18.377145,13.499338,31.876483,0,-0.398456,-0.406908,-3241,-546
0.31,-59.214841,152.09875,584.427095,-59.214841,584.427095,-4.31543,-39.375,-54.899411,191.47375,19.003087,-0.71214,18.290946,13.035893,31.326839,0,-0.391585,-0.398364,-3928,-525
0.312,-58.881366,181.29375,581.135831,-58.881366,581.135831,-5.114136,-38.925,-53.76723,220.21875,18.896069,-0.709659,18.18641,12.538811,30.725221,0,-0.384065,-0.394092,-4655,-519
0.314,-58.489666,210.3095,577.269906,-58.489666,577.269906,-5.856812,-37.8,-52.632854,248.1095,18.770365,-0.706714,18.063652,12.047118,30.11077,0,-0.376385,-0.387684,-5331,-504
0.316,-58.040128,239.11725,572.833145,-58.040128,572.833145,-6.624756,-35.925,-51.415372,275.04225,18.626101,-0.703293,17.922808,11.540356,29.463164,0,-0.36829,-0.3738,-6030,-479
0.318,-57.533197,267.6885,567.829934,-57.533197,567.829934,-7.269653,-35.25,-50.263544,302.9385,18.463417,-0.699383,17.764034,11.044055,28.80809,0,-0.360101,-0.366324,-6617,-470
0.32,-56.969374,295.99525,562.265222,-56.969374,562.265222,-7.890381,-34.725,-49.078993,330.72025,18.282477,-0.69497,17.587506,10.539987,28.127494,0,-0.351594,-0.362052,-7182,-463
0.322,-56.349216,324.00925,556.14451,-56.349216,556.14451,-8.486938,-33.45,-47.862278,357.45925,18.083457,-0.690039,17.393418,10.034779,27.428197,0,-0.342852,-0.344964,-7725,-446
0.324,-55.673337,351.70275,549.473852,-55.673337,549.473852,-9.039551,-29.775,-46.633786,381.47775,17.866556,-0.684573,17.181983,9.54548,26.727463,0,-0.334093,-0.342828,-8228,-397
0.326,-54.942405,379.0485,542.259843,-54.942405,542.259843,-9.65918,-31.425,-45.283225,410.4735,17.631987,-0.678554,16.953433,8.989475,25.942908,0,-0.324286,-0.337488,-8792,-419
0.328,-54.157143,406.01925,534.509617,-54.157143,534.509617,-10.251343,-27.45,-43.9058,433.46925,17.379982,-0.671964,16.708018,8.468325,25.176343,0,-0.314704,-0.32574,-9331,-366
0.33,-53.318328,432.58875,526.230838,-53.318328,526.230838,-10.796265,-25.575,-42.522063,458.16375,17.110791,-0.664786,16.446005,7.933664,24.379669,0,-0.304746,-0.297972,-9827,-341
0.332,-52.426788,458.7305,517.431693,-52.426788,517.431693,-11.308228,-27.975,-41.11856,486.7055,16.824681,-0.657001,16.16768,7.366969,23.534648,0,-0.294183,-0.303312,-10293,-373
0.334,-51.483406,484.4185,508.120883,-51.483406,508.120883,-11.792725,-23.925,-39.690681,508.3435,16.521933,-0.64859,15.873343,6.842089,22.715432,0,-0.283943,-0.292632,-10734,-319
0.336,-50.489114,509.62775,498.307614,-50.489114,498.307614,-12.210205,-24.525,-38.278909,534.15275,16.202847,-0.639534,15.563313,6.292305,21.855618,0,-0.273195,-0.286224,-11114,-327
0.338,-49.444895,534.33275,488.001591,-49.444895,488.001591,-12.649658,-19.725,-36.795237,554.05775,15.867739,-0.629817,15.237922,5.764918,21.00284,0,-0.262535,-0.273408,-11514,-263
0.34,-48.351783,558.50925,477.213005,-48.351783,477.213005,-13.0979,-21.45,-35.253883,579.95925,15.51694,-0.61942,14.89752,5.180566,20.078085,0,-0.250976,-0.263796,-11922,-286
0.342,-47.210858,582.13375,465.952524,-47.210858,465.952524,-13.464844,-18.9,-33.746014,601.03375,15.150797,-0.608328,14.542468,4.638679,19.181147,0,-0.239764,-0.253116,-12256,-252
0.344,-46.023248,605.1825,454.231283,-46.023248,454.231283,-13.839478,-17.85,-32.18377,623.0325,14.769672,-0.596527,14.173145,4.076104,18.249249,0,-0.228116,-0.239232,-12597,-238
0.346,-44.790128,627.633,442.060872,-44.790128,442.060872,-14.127319,-17.25,-30.662809,644.883,14.373942,-0.584002,13.78994,3.525372,17.315312,0,-0.216441,-0.22962,-12859,-230
0.348,-43.512716,649.46275,429.453327,-43.512716,429.453327,-14.417358,-16.425,-29.095358,665.88775,13.963998,-0.570742,13.393256,2.968373,16.36163,0,-0.20452,-0.21894,-13123,-219
0.35,-42.192277,670.65,416.421115,-42.192277,416.421115,-14.682129,-13.275,-27.510148,683.925,13.540246,-0.556737,12.983509,2.427443,15.410952,0,-0.192637,-0.203988,-13364,-177
0.352,-40.830116,691.17425,402.977123,-40.830116,402.977123,-14.922729,-12.6,-25.907387,703.77425,13.103104,-0.54198,12.561125,1.869267,14.430392,0,-0.18038,-0.193308,-13583,-168
0.354,-39.42758,711.01525,389.134644,-39.42758,389.134644,-15.162231,-11.4,-24.265349,722.41525,12.653006,-0.526465,12.126541,1.309244,13.435784,0,-0.167947,-0.182628,-13801,-152
0.356,-37.986055,730.153,374.907367,-37.986055,374.907367,-15.345703,-9,-22.640352,739.153,12.190395,-0.510191,11.680205,0.766969,12.447173,0,-0.15559,-0.167676,-13968,-120
0.358,-36.506968,748.5685,360.30936,-36.506968,360.30936,-15.530273,-8.4,-20.976695,756.9685,11.71573,-0.493156,11.222573,0.207049,11.429622,0,-0.14287,-0.153792,-14136,-112
0.36,-34.991781,766.244,345.35506,-34.991781,345.35506,-15.687378,-6.9,-19.304403,773.144,11.22948,-0.475366,10.754114,-0.343682,10.410431,0,-0.13013,-0.14418,-14279,-92
0.362,-33.441992,783.162,330.059253,-33.441992,330.059253,-15.819214,-6.525,-17.622778,789.687,10.732125,-0.456825,10.2753,-0.899423,9.375877,0,-0.117198,-0.130296,-14399,-87
0.364,-31.859133,799.30525,314.437066,-31.859133,314.437066,-15.925781,-5.1,-15.933352,804.40525,10.224158,-0.437544,9.786613,-1.444466,8.342147,0,-0.104277,-0.118548,-14496,-68
0.366,-30.244771,814.658,298.503945,-30.244771,298.503945,-16.010376,-4.35,-14.234395,819.008,9.70608,-0.417536,9.288545,-1.991199,7.297346,0,-0.091217,-0.103596,-14573,-58
0.368,-28.600501,829.2055,282.275647,-28.600501,282.275647,-16.074097,-2.4,-12.526404,831.6055,9.178405,-0.396816,8.781589,-2.526297,6.255293,0,-0.078191,-0.089712,-14631,-32
0.37,-26.927949,842.933,265.768219,-26.927949,265.768219,-16.118042,-1.65,-10.809907,844.583,8.641654,-0.375404,8.266249,-3.066275,5.199975,0,-0.065,-0.077964,-14671,-22
0.372,-25.228769,855.827,248.997985,-25.228769,248.997985,-16.144409,-1.275,-9.08436,857.102,8.096357,-0.353324,7.743033,-3.605421,4.137612,0,-0.05172,-0.066216,-14695,-17
0.374,-23.504641,867.8745,231.981527,-23.504641,231.981527,-16.158691,-0.375,-7.34595,868.2495,7.543054,-0.330603,7.212451,-4.13836,3.074091,0,-0.038426,-0.045924,-14708,-5
0.376,-21.757271,879.06375,214.735673,-21.757271,214.735673,-16.164185,-0.15,-5.593086,879.21375,6.982292,-0.307269,6.675022,-4.673803,2.001219,0,-0.025015,-0.040584,-14713,-2
0.378,-19.988386,889.384,197.277477,-19.988386,197.277477,-16.164185,0,-3.824201,889.384,6.414626,-0.283358,6.131268,-5.207898,0.92337,0,-0.011542,-0.024564,-14713,0
0.38,-18.199735,898.8245,179.624202,-18.199735,179.624202,-16.163086,0.075,-2.036649,898.7495,5.840616,-0.258905,5.581711,-5.741262,-0.15955,0,0.001994,-0.01068,-14712,1
0.382,-16.393088,907.37625,161.793304,-16.393088,161.793304,-16.160889,0.075,-0.232199,907.30125,5.260831,-0.23395,5.026881,-6.273368,-1.246487,0,0.015581,0.002136,-14710,1
0.384,-14.57023,915.031,143.802416,-14.57023,143.802416,-16.157593,0.3,1.587363,914.731,4.675844,-0.208535,4.467309,-6.801598,-2.334289,0,0.029179,0.01602,-14707,4
0.386,-12.732964,921.78075,125.669328,-12.732964,125.669328,-16.151001,0.525,3.418037,921.25575,4.086233,-0.182706,3.903527,-7.326418,-3.422891,0,0.042786,0.038448,-14701,7
0.388,-10.883107,927.61875,107.411971,-10.883107,107.411971,-16.140015,0.825,5.256908,926.79375,3.492581,-0.15651,3.336071,-7.846496,-4.510425,0,0.05638,0.04272,-14691,11
0.39,-9.022489,932.53975,89.048399,-9.022489,89.048399,-16.122437,1.5,7.099948,931.03975,2.895476,-0.129997,2.765479,-8.358646,-5.593167,0,0.069915,0.055536,-14675,20
0.392,-7.152948,936.53875,70.596771,-7.152948,70.596771,-16.092773,2.1,8.939825,934.43875,2.295507,-0.103219,2.192288,-8.864054,-6.671766,0,0.083397,0.06942,-14648,28
0.394,-5.276334,939.61125,52.075334,-5.276334,52.075334,-16.057617,2.925,10.781283,936.68625,1.693269,-0.076229,1.617039,-9.361837,-7.744798,0,0.09681,0.08544,-14616,39
0.396,-3.394503,941.75475,33.502401,-3.394503,33.502401,-16.010376,2.625,12.615873,939.12975,1.089356,-0.049082,1.040273,-9.85919,-8.818917,0,0.110236,0.09612,-14573,35
0.398,-1.509315,942.96725,14.896339,-1.509315,14.896339,-15.966431,3.075,14.457116,939.89225,0.484366,-0.021834,0.462532,-10.34655,-9.884018,0,0.12355,0.110004,-14533,41
0.4,0.377366,943.247,-3.724453,0.377366,-3.724453,-15.912598,3.3,16.289964,939.947,-0.121103,0.00546,-0.115644,-10.82677,-10.942414,0,0.13678,0.123888,-14484,44
0.402,2.263673,942.594,-22.341562,2.263673,-22.341562,-15.856567,3.675,18.12024,938.919,-0.726453,0.032742,-0.693711,-11.298759,-11.99247,0,0.149906,0.132432,-14433,49
0.404,4.147742,941.00925,-40.936579,4.147742,-40.936579,-15.784058,5.325,19.9318,935.68425,-1.331084,0.059956,-1.271127,-11.750441,-13.021569,0,0.16277,0.148452,-14367,71
0.406,6.02771,938.49375,-59.491115,6.02771,-59.491115,-15.697266,5.775,21.724976,932.71875,-1.934398,0.087047,-1.847351,-12.199191,-14.046542,0,0.175582,0.163404,-14288,77
0.408,7.901717,935.05,-77.986823,7.901717,-77.986823,-15.607178,6.3,23.508895,928.75,-2.5358,0.113959,-2.421842,-12.638512,-15.060354,0,0.188254,0.175152,-14206,84
0.41,9.76791,930.68175,-96.405414,9.76791,-96.405414,-15.480835,7.425,25.248745,923.25675,-3.134695,0.140637,-2.994058,-13.055654,-16.049712,0,0.200621,0.1869,-14091,99
0.412,11.624444,925.39325,-114.728673,11.624444,-114.728673,-15.354492,7.125,26.978936,918.26825,-3.730489,0.167029,-3.56346,-13.473791,-17.037251,0,0.212966,0.200784,-13976,95
0.414,13.469483,919.18975,-132.938482,13.469483,-132.938482,-15.180908,7.725,28.650391,911.46475,-4.322595,0.193084,-4.129511,-13.863879,-17.99339,0,0.224917,0.209328,-13818,103
0.416,15.301203,912.0775,-151.016834,15.301203,-151.016834,-14.983154,9.6,30.284357,902.4775,-4.910426,0.218753,-4.691673,-14.228908,-18.920581,0,0.236507,0.22428,-13638,128
0.418,17.117793,904.063,-168.945853,17.117793,-168.945853,-14.781006,11.175,31.898799,892.888,-5.493401,0.243989,-5.249412,-14.58462,-19.834032,0,0.247925,0.238164,-13454,149
0.42,18.917455,895.15425,-186.707808,18.917455,-186.707808,-14.594238,12.45,33.511693,882.70425,-6.070945,0.268749,-5.802196,-14.935779,-20.737975,0,0.259225,0.247776,-13284,166
0.422,20.69841,885.36075,-204.285136,20.69841,-204.285136,-14.349243,14.4,35.047653,870.96075,-6.642485,0.29299,-6.349495,-15.255907,-21.605402,0,0.270068,0.260592,-13061,192
0.424,22.458898,874.69175,-221.660456,22.458898,-221.660456,-14.11084,13.275,36.569738,861.41675,-7.207456,0.316674,-6.890782,-15.587758,-22.478541,0,0.280982,0.267,-12844,177
0.426,24.197177,863.15775,-238.816585,24.197177,-238.816585,-13.85376,15.975,38.050937,847.18275,-7.765301,0.339766,-7.425534,-15.876163,-23.301698,0,0.291271,0.286224,-12610,213
0.428,25.911529,850.77025,-255.736559,25.911529,-255.736559,-13.551636,16.35,39.463165,834.42025,-8.315467,0.362235,-7.953232,-16.156785,-24.110017,0,0.301375,0.292632,-12335,218
0.43,27.600258,837.54125,-272.403647,27.600258,-272.403647,-13.149536,17.1,40.749794,820.44125,-8.857409,0.38405,-8.473359,-16.396032,-24.869391,0,0.310867,0.301176,-11969,228
0.432,29.261694,823.48425,-288.801367,29.261694,-288.801367,-12.812256,17.4,42.07395,806.08425,-9.390594,0.405188,-8.985406,-16.642464,-25.62787,0,0.320348,0.311856,-11662,232
0.434,30.894195,808.613,-304.913503,30.894195,-304.913503,-12.394775,22.35,43.28897,786.263,-9.914492,0.425625,-9.488866,-16.822177,-26.311044,0,0.328888,0.318264,-11282,298
0.436,32.496146,792.94175,-320.724125,32.496146,-320.724125,-12.003662,20.25,44.499808,772.69175,-10.428586,0.445345,-9.983241,-17.044429,-27.02767,0,0.337846,0.330012,-10926,270
0.438,34.065962,776.48675,-336.217596,34.065962,-336.217596,-11.608154,21.675,45.674116,754.81175,-10.932368,0.464331,-10.468037,-17.227036,-27.695073,0,0.346188,0.335352,-10566,289
0.44,35.602093,759.264,-351.378597,35.602093,-351.378597,-11.188477,22.5,46.79057,736.764,-11.425339,0.482573,-10.942767,-17.393326,-28.336092,0,0.354201,0.348168,-10184,300
0.442,37.103018,741.29,-366.192135,37.103018,-366.192135,-10.751221,26.55,47.854239,714.74,-11.907013,0.500061,-11.406952,-17.518037,-28.924989,0,0.361562,0.351372,-9786,354
0.444,38.567253,722.58325,-380.643561,38.567253,-380.643561,-10.299683,24.975,48.866936,697.60825,-12.376912,0.516792,-11.86012,-17.663558,-29.523678,0,0.369046,0.360984,-9375,333
0.446,39.993351,703.16225,-394.718586,39.993351,-394.718586,-9.809692,28.35,49.803043,674.81225,-12.834572,0.532762,-12.30181,-17.749485,-30.051294,0,0.375641,0.369528,-8929,378
0.448,41.379902,683.04575,-408.403291,41.379902,-408.403291,-9.263672,26.1,50.643574,656.94575,-13.27954,0.547973,-12.731567,-17.844803,-30.57637,0,0.382205,0.372732,-8432,348
0.45,42.725534,662.2535,-421.684145,42.725534,-421.684145,-8.771484,31.125,51.497018,631.1285,-13.711377,0.562429,-13.148949,-17.887996,-31.036945,0,0.387962,0.381276,-7984,415
0.452,44.028916,640.8065,-434.548013,44.028916,-434.548013,-8.299072,30.975,52.327988,609.8315,-14.129655,0.576134,-13.553521,-17.956862,-31.510383,0,0.39388,0.38982,-7554,413
0.454,45.28876,618.726,-446.982176,45.28876,-446.982176,-7.775024,30.375,53.063784,588.351,-14.533962,0.589099,-13.944862,-17.999531,-31.944393,0,0.399305,0.393024,-7077,405
0.456,46.50382,596.0335,-458.974338,46.50382,-458.974338,-7.221313,32.775,53.725133,563.2585,-14.923896,0.601333,-14.322562,-17.997493,-32.320056,0,0.404001,0.398364,-6573,437
0.458,47.672894,572.75175,-470.512641,47.672894,-470.512641,-6.661011,34.125,54.333905,538.62675,-15.299072,0.612849,-14.686223,-17.984907,-32.67113,0,0.408389,0.406908,-6063,455
0.46,48.794827,548.90375,-481.585675,48.794827,-481.585675,-6.125977,32.775,54.920804,516.12875,-15.65912,0.623661,-15.035459,-17.981491,-33.01695,0,0.412712,0.407976,-5576,437
0.462,49.868509,524.51275,-492.182489,49.868509,-492.182489,-5.539307,34.275,55.407816,490.23775,-16.003684,0.633784,-15.3699,-17.928237,-33.298137,0,0.416227,0.413316,-5042,457
0.464,50.892878,499.603,-502.292607,50.892878,-502.292607,-4.87793,36.825,55.770808,462.778,-16.332422,0.643235,-15.689187,-17.831563,-33.52075,0,0.419009,0.414384,-4440,491
0.466,51.866921,474.19925,-511.906029,51.866921,-511.906029,-4.268188,36.225,56.135109,437.97425,-16.64501,0.65203,-15.992979,-17.753774,-33.746753,0,0.421834,0.41652,-3885,483
0.468,52.789675,448.32675,-521.01325,52.789675,-521.01325,-3.585938,36.9,56.375613,411.42675,-16.941138,0.660189,-16.280949,-17.631401,-33.91235,0,0.423904,0.42186,-3264,492
0.47,53.660228,422.011,-529.605264,53.660228,-529.605264,-2.832275,38.1,56.492503,383.911,-17.220513,0.667729,-16.552784,-17.469907,-34.022691,0,0.425284,0.426132,-2578,508
0.472,54.477719,395.27775,-537.673575,54.477719,-537.673575,-2.06543,38.25,56.543149,357.02775,-17.482861,0.67467,-16.808191,-17.295486,-34.103677,0,0.426296,0.426132,-1880,510
0.474,55.241339,368.15375,-545.210204,55.241339,-545.210204,-1.369995,39.15,56.611334,329.00375,-17.72792,0.681029,-17.046891,-17.117692,-34.164583,0,0.427057,0.425064,-1247,522
0.476,55.950334,340.6655,-552.207699,55.950334,-552.207699,-0.555908,39.6,56.506242,301.0655,-17.955449,0.686824,-17.268624,-16.895133,-34.163757,0,0.427047,0.428268,-506,528
0.478,56.604001,312.8405,-558.65914,56.604001,-558.65914,0.159302,40.05,56.444699,272.7905,-18.165222,0.692075,-17.473147,-16.681625,-34.154772,0,0.426935,0.428268,145,534
0.48,57.201696,284.70625,-564.558147,57.201696,-564.558147,0.85144,40.125,56.350256,244.58125,-18.357033,0.696797,-17.660236,-16.459962,-34.120198,0,0.426502,0.425064,775,535
0.482,57.742826,256.29025,-569.898888,57.742826,-569.898888,1.578735,40.575,56.164091,215.71525,-18.530691,0.701006,-17.829685,-16.209701,-34.039386,0,0.425492,0.423996,1437,541
0.484,58.226857,227.62075,-574.676082,58.226857,-574.676082,2.243408,40.575,55.983449,187.04575,-18.686025,0.704719,-17.981306,-15.962258,-33.943564,0,0.424295,0.426132,2042,541
0.486,58.653309,198.7265,-578.885003,58.653309,-578.885003,3.035522,41.1,55.617787,157.6265,-18.822881,0.707948,-18.114933,-15.661143,-33.776076,0,0.422201,0.425064,2763,548
0.488,59.021763,169.63575,-582.521491,59.021763,-582.521491,3.717773,40.95,55.30399,128.68575,-18.941124,0.710707,-18.230418,-15.376947,-33.607364,0,0.420092,0.423996,3384,546
0.49,59.331852,140.37675,-585.581948,59.331852,-585.581948,4.404419,40.875,54.927433,99.50175,-19.040637,0.713005,-18.327632,-15.074622,-33.402254,0,0.417528,0.414384,4009,545
0.492,59.58327,110.9795,-588.06335,59.58327,-588.06335,5.076782,41.1,54.506488,69.8795,-19.121322,0.714854,-18.406468,-14.757616,-33.164084,0,0.414551,0.41652,4621,548
0.494,59.77577,81.47225,-589.963242,59.77577,-589.963242,5.779907,41.25,53.995863,40.22225,-19.183099,0.71626,-18.466839,-14.416888,-32.883727,0,0.411047,0.417588,5261,550
0.496,59.909159,51.88425,-591.279745,59.909159,-591.279745,6.465454,40.125,53.443705,11.75925,-19.225906,0.717229,-18.508676,-14.073624,-32.582301,0,0.407279,0.409044,5885,535
0.498,59.983307,22.2455,-592.011558,59.983307,-592.011558,7.129028,40.275,52.854279,-18.0295,-19.249701,0.717767,-18.531934,-13.711348,-32.243283,0,0.403041,0.410112,6489,537
0.5,59.998141,-7.4155,-592.157957,59.998141,-592.157957,7.833252,39.975,52.164889,-47.3905,-19.254461,0.717874,-18.536587,-13.325888,-31.862475,0,0.398281,0.401568,7130,533
0.502,59.953645,-37.0695,-591.718797,59.953645,-591.718797,8.481445,38.775,51.4722,-75.8445,-19.240182,0.717552,-18.52263,-12.945896,-31.468526,0,0.393357,0.398364,7720,517
0.504,59.849863,-66.68675,-590.694512,59.849863,-590.694512,9.216431,39,50.633432,-105.68675,-19.206876,0.716799,-18.490077,-12.517969,-31.008046,0,0.387601,0.393024,8389,520
0.506,59.686898,-96.23775,-589.086116,59.686898,-589.086116,9.910767,37.95,49.776131,-134.18775,-19.154578,0.715612,-18.438966,-12.094554,-30.53352,0,0.381669,0.386616,9021,506
0.508,59.464912,-125.69375,-586.895198,59.464912,-586.895198,10.636963,37.65,48.827949,-163.34375,-19.083339,0.713985,-18.369353,-11.642773,-30.012126,0,0.375152,0.380208,9682,502
0.51,59.184123,-155.0255,-584.123926,59.184123,-584.123926,11.407104,36.225,47.777019,-191.2505,-18.993229,0.711913,-18.281316,-11.172814,-29.45413,0,0.368177,0.375936,10383,483
