t_s,q_ref_deg,qd_ref_deg_s,qdd_ref_deg_s2,q_link_deg,qd_link_raw_deg_s,qd_link_filt_deg_s,pos_error_deg,vel_error_deg_s,tau_joint_ff_Nm,tau_pd_joint_raw_Nm,tau_pd_joint_limited_Nm,tau_joint_total_Nm,tau_dead_motor_Nm,tau_motor_cmd_before_clamp_Nm,tau_motor_cmd_Nm,tau_motor_actual_Nm,motor_pos_counts,motor_vel_native
1.784000,13.285549,-919.851000,-131.123121,5.258057,-4.943848,-7.203362,8.027492,-912.647638,-4.073072,-10.324459,-10.324459,-14.397531,-0.160200,0.064761,0.064761,0.051264,-4786,9
1.786000,11.439278,-925.963500,-112.901154,5.243774,-7.141113,-7.197137,6.195504,-918.766363,-3.506662,-11.710221,-11.710221,-15.216882,-0.160200,0.077564,0.077564,0.064080,-4773,13
1.788000,9.581695,-931.160250,-94.567545,5.227295,-8.239746,-7.301398,4.354400,-923.858852,-2.936954,-13.084434,-13.084434,-16.021388,-0.160200,0.090134,0.090134,0.076896,-4758,20
1.790000,7.714637,-935.436000,-76.140422,5.199829,-13.732910,-7.944549,2.514808,-927.491451,-2.364486,-14.432112,-14.432112,-16.796599,-0.160200,0.102247,0.102247,0.088644,-4733,20
1.792000,5.839951,-938.787000,-57.638006,5.169067,-15.380859,-8.688180,0.670884,-930.098820,-1.789798,-15.764922,-15.764922,-17.554720,-0.160200,0.114092,0.114092,0.107868,-4705,27
1.794000,3.959489,-941.209500,-39.078596,5.135010,-17.028809,-9.522243,-1.175521,-931.687257,-1.213430,-17.081679,-17.081679,-18.295109,-0.160200,0.125661,0.125661,0.119616,-4674,31
1.796000,2.075113,-942.701250,-20.480542,5.092163,-21.423340,-10.712353,-3.017050,-931.988897,-0.635924,-18.372573,-18.372573,-19.008498,-0.160200,0.136808,0.136808,0.127092,-4635,42
1.798000,0.188684,-943.261000,-1.862236,5.040527,-25.817871,-12.222905,-4.851843,-931.038095,-0.057822,-19.636906,-19.636906,-19.694728,-0.160200,0.147530,0.147530,0.136704,-4588,53
1.800000,-1.697931,-942.888000,16.757912,4.979004,-30.761719,-14.076786,-6.676935,-928.811214,0.520334,-20.872194,-20.872194,-20.351859,-0.160200,0.157798,0.157798,0.146316,-4532,50
1.802000,-3.582868,-941.582500,35.361488,4.908691,-35.156250,-16.184732,-8.491559,-925.397768,1.098003,-22.079465,-22.079465,-20.981462,-0.160200,0.167635,0.167635,0.159132,-4468,59
1.804000,-5.464261,-939.345750,53.930097,4.826294,-41.198730,-18.686132,-10.290555,-920.659618,1.674642,-23.252704,-23.252704,-21.578063,-0.160200,0.176957,0.176957,0.164472,-4393,80
1.806000,-7.340251,-936.180250,72.445377,4.712036,-57.128906,-22.530410,-12.052287,-913.649840,2.249709,-24.360282,-24.360282,-22.110573,-0.160200,0.185278,0.185278,0.175152,-4289,81
1.808000,-9.208982,-932.089000,90.889019,4.591187,-60.424805,-26.319849,-13.800169,-905.769151,2.822664,-25.442989,-25.442989,-22.620325,-0.160200,0.193243,0.193243,0.190104,-4179,89
1.810000,-11.068607,-927.076250,109.242785,4.449463,-70.861816,-30.774046,-15.518070,-896.302204,3.392967,-26.477081,-26.477081,-23.084114,-0.160200,0.200489,0.200489,0.190104,-4050,97
1.812000,-12.917287,-921.146750,127.488526,4.303345,-73.059082,-35.002550,-17.220632,-886.144200,3.960079,-27.488403,-27.488403,-23.528323,-0.160200,0.207430,0.207430,0.198648,-3917,113
1.814000,-14.753194,-914.306250,145.608198,4.137451,-82.946777,-39.796972,-18.890645,-874.509278,4.523464,-28.451224,-28.451224,-23.927760,-0.160200,0.213671,0.213671,0.207192,-3766,111
1.816000,-16.574512,-906.561500,163.583885,3.973755,-81.848145,-44.002090,-20.548267,-862.559410,5.082587,-29.399898,-29.399898,-24.317312,-0.160200,0.219758,0.219758,0.213600,-3617,123
1.818000,-18.379440,-897.920250,181.397812,3.788086,-92.834473,-48.885328,-22.167526,-849.034922,5.636913,-30.294307,-30.294307,-24.657395,-0.160200,0.225072,0.225072,0.217872,-3448,151
1.820000,-20.166193,-888.391250,199.032362,3.588135,-99.975586,-53.994354,-23.754328,-834.396896,6.185913,-31.146622,-31.146622,-24.960710,-0.160200,0.229811,0.229811,0.226416,-3266,134
1.822000,-21.933005,-877.983750,216.470097,3.392578,-97.778320,-58.372750,-25.325583,-819.611000,6.729059,-31.985503,-31.985503,-25.256444,-0.160200,0.234432,0.234432,0.228552,-3088,160
1.824000,-23.678128,-866.708000,233.693775,3.188232,-102.172852,-62.752760,-26.866360,-803.955240,7.265826,-32.787924,-32.787924,-25.522098,-0.160200,0.238583,0.238583,0.239232,-2902,160
1.826000,-25.399837,-854.575500,250.686364,2.975098,-106.567383,-67.134223,-28.374935,-787.441277,7.795694,-33.552884,-33.552884,-25.757190,-0.160200,0.242256,0.242256,0.243504,-2708,179
1.828000,-27.096430,-841.597500,267.431059,2.747681,-113.708496,-71.791650,-29.844111,-769.805850,8.318146,-34.270766,-34.270766,-25.952620,-0.160200,0.245310,0.245310,0.242436,-2501,175
1.830000,-28.766227,-827.787250,283.911305,2.508179,-119.750977,-76.587583,-31.274406,-751.199667,8.832671,-34.944562,-34.944562,-26.111891,-0.160200,0.247798,0.247798,0.243504,-2283,195
1.832000,-30.407579,-813.159000,300.110802,2.262085,-123.046875,-81.233512,-32.669664,-731.925488,9.338760,-35.582238,-35.582238,-26.243478,-0.160200,0.249854,0.249854,0.247776,-2059,194
1.834000,-32.018863,-797.726250,316.013534,2.020386,-120.849609,-85.195122,-34.039249,-712.531128,9.835912,-36.199893,-36.199893,-26.363980,-0.160200,0.251737,0.251737,0.249912,-1839,185
1.836000,-33.598484,-781.504750,331.603773,1.780884,-119.750977,-88.650707,-35.379368,-692.854043,10.323633,-36.792042,-36.792042,-26.468409,-0.160200,0.253369,0.253369,0.246708,-1621,174
1.838000,-35.144882,-764.510500,346.866104,1.524902,-127.990723,-92.584709,-36.669784,-671.925791,10.801433,-37.327656,-37.327656,-26.526223,-0.160200,0.254272,0.254272,0.249912,-1388,198
1.840000,-36.656526,-746.760000,361.785435,1.295288,-114.807129,-94.806951,-37.951814,-651.953049,11.268832,-37.874092,-37.874092,-26.605260,-0.160200,0.255507,0.255507,0.254184,-1179,202
1.842000,-38.131922,-728.271250,376.347012,1.051392,-121.948242,-97.521080,-39.183314,-630.750170,11.725354,-38.363781,-38.363781,-26.638427,-0.160200,0.256025,0.256025,0.256320,-957,203
1.844000,-39.569611,-709.062500,390.536436,0.806396,-122.497559,-100.018728,-40.376007,-609.043772,12.170535,-38.817590,-38.817590,-26.647055,-0.160200,0.256160,0.256160,0.253116,-734,221
1.846000,-40.968172,-689.152250,404.339676,0.524048,-141.174316,-104.134287,-41.492220,-585.017963,12.603919,-39.177524,-39.177524,-26.573604,-0.160200,0.255013,0.255013,0.255252,-477,225
1.848000,-42.326220,-668.560750,417.743082,0.234009,-145.019531,-108.222811,-42.560229,-560.337939,13.025060,-39.492387,-39.492387,-26.467327,-0.160200,0.253352,0.253352,0.254184,-213,231
1.850000,-43.642415,-647.308250,430.733401,-0.048340,-141.174316,-111.517962,-43.594075,-535.790288,13.433520,-39.785710,-39.785710,-26.352191,-0.160200,0.251553,0.251553,0.255252,44,194
1.852000,-44.915453,-625.415500,443.297786,-0.310913,-131.286621,-113.494828,-44.604540,-511.920672,13.828874,-40.074545,-40.074545,-26.245671,-0.160200,0.249889,0.249889,0.254184,283,230
1.854000,-46.144077,-602.904250,455.423814,-0.582275,-135.681152,-115.713460,-45.561802,-487.190790,14.210709,-40.311221,-40.311221,-26.100513,-0.160200,0.247621,0.247621,0.252048,530,227
1.856000,-47.327070,-579.796750,467.099493,-0.872314,-145.019531,-118.644067,-46.454756,-461.152683,14.578622,-40.480170,-40.480170,-25.901548,-0.160200,0.244512,0.244512,0.252048,794,207
1.858000,-48.463264,-556.116250,478.313278,-1.179932,-153.808594,-122.160520,-47.283332,-433.955730,14.932225,-40.583950,-40.583950,-25.651724,-0.160200,0.240608,0.240608,0.243504,1074,210
1.860000,-49.551535,-531.885500,489.054081,-1.476562,-148.315430,-124.776011,-48.074973,-407.109489,15.271143,-40.668063,-40.668063,-25.396921,-0.160200,0.236627,0.236627,0.239232,1344,189
1.862000,-50.590806,-507.128750,499.311279,-1.733643,-128.540039,-125.152414,-48.857163,-381.976336,15.595013,-40.775479,-40.775479,-25.180467,-0.160200,0.233245,0.233245,0.233892,1578,211
1.864000,-51.580050,-481.871000,509.074730,-2.011597,-138.977051,-126.534877,-49.568453,-355.336123,15.903488,-40.807094,-40.807094,-24.903606,-0.160200,0.228919,0.228919,0.232824,1831,179
1.866000,-52.518290,-456.136500,518.334780,-2.295044,-141.723633,-128.053753,-50.223246,-328.082747,16.196238,-40.788564,-40.788564,-24.592326,-0.160200,0.224055,0.224055,0.231756,2089,200
1.868000,-53.404596,-429.950500,527.082272,-2.516968,-110.961914,-126.344569,-50.887628,-303.605931,16.472945,-40.825190,-40.825190,-24.352244,-0.160200,0.220304,0.220304,0.226416,2291,182
1.870000,-54.238092,-403.339750,535.308555,-2.796021,-139.526367,-127.662749,-51.442071,-275.677001,16.733311,-40.724812,-40.724812,-23.991501,-0.160200,0.214667,0.214667,0.216804,2545,166
1.872000,-55.017955,-376.330500,543.005495,-3.000366,-102.172852,-125.113759,-52.017589,-251.216741,16.977051,-40.699687,-40.699687,-23.722636,-0.160200,0.210466,0.210466,0.215736,2731,150
1.874000,-55.743414,-348.948750,550.165481,-3.226685,-113.159180,-123.918301,-52.516729,-225.030449,17.203901,-40.591116,-40.591116,-23.387215,-0.160200,0.205225,0.205225,0.208260,2937,138
1.876000,-56.413750,-321.221750,556.781433,-3.428833,-101.074219,-121.633893,-52.984917,-199.587857,17.413611,-40.473915,-40.473915,-23.060304,-0.160200,0.200117,0.200117,0.205056,3121,147
1.878000,-57.028301,-293.177250,562.846808,-3.633179,-102.172852,-119.687789,-53.395122,-173.489461,17.605953,-40.304790,-40.304790,-22.698837,-0.160200,0.194469,0.194469,0.197580,3307,157
1.880000,-57.586459,-264.842750,568.355609,-3.822144,-94.482422,-117.167252,-53.764315,-147.675498,17.780714,-40.111997,-40.111997,-22.331283,-0.160200,0.188726,0.188726,0.193308,3479,154
1.882000,-58.087672,-236.246500,573.302388,-4.001221,-89.538574,-114.404384,-54.086451,-121.842116,17.937702,-39.886012,-39.886012,-21.948311,-0.160200,0.182742,0.182742,0.187968,3642,144
1.884000,-58.531445,-207.416750,577.682254,-4.186890,-92.834473,-112.247393,-54.344555,-95.169357,18.076744,-39.600675,-39.600675,-21.523932,-0.160200,0.176111,0.176111,0.177288,3811,122
1.886000,-58.917339,-178.382000,581.490875,-4.375854,-94.482422,-110.470896,-54.541485,-67.911104,18.197685,-39.262412,-39.262412,-21.064726,-0.160200,0.168936,0.168936,0.170880,3983,113
1.888000,-59.244973,-149.170500,584.724485,-4.563721,-93.933105,-108.817117,-54.681252,-40.353383,18.300393,-38.879015,-38.879015,-20.578622,-0.160200,0.161341,0.161341,0.168744,4154,112
1.890000,-59.514021,-119.811500,587.379888,-4.729614,-82.946777,-106.230083,-54.784407,-13.581417,18.384753,-38.483771,-38.483771,-20.099019,-0.160200,0.153847,0.153847,0.162336,4305,107
1.892000,-59.724219,-90.334250,589.454456,-4.877930,-74.157715,-103.022846,-54.846289,12.688596,18.450671,-38.068475,-38.068475,-19.617805,-0.160200,0.146328,0.146328,0.153792,4440,97
1.894000,-59.875358,-60.767500,590.946139,-5.014160,-68.115234,-99.532085,-54.861198,38.764585,18.498074,-37.623772,-37.623772,-19.125698,-0.160200,0.138639,0.138639,0.145248,4564,80
1.896000,-59.967289,-31.140750,591.853461,-5.120728,-53.283691,-94.907246,-54.846561,63.766496,18.526910,-37.177188,-37.177188,-18.650278,-0.160200,0.131211,0.131211,0.142044,4661,70
1.898000,-59.999921,-1.483000,592.175526,-5.231689,-55.480957,-90.964617,-54.768232,89.481617,18.537146,-36.673690,-36.673690,-18.136544,-0.160200,0.123184,0.123184,0.130296,4762,65
1.900000,-59.973221,28.176000,591.912014,-5.321777,-45.043945,-86.372550,-54.651444,114.548550,18.528771,-36.154656,-36.154656,-17.625885,-0.160200,0.115204,0.115204,0.121752,4844,60
1.902000,-59.887217,57.807000,591.063187,-5.408569,-43.395996,-82.074894,-54.478648,139.881894,18.501794,-35.591871,-35.591871,-17.090077,-0.160200,0.106832,0.106832,0.115344,4923,50
1.904000,-59.741993,87.381000,589.629883,-5.479980,-35.705566,-77.437961,-54.262013,164.818961,18.456245,-35.005398,-35.005398,-16.549152,-0.160200,0.098381,0.098381,0.111072,4988,41
1.906000,-59.537693,116.868500,587.613520,-5.534912,-27.465820,-72.440747,-54.002781,189.309247,18.392176,-34.396984,-34.396984,-16.004808,-0.160200,0.089875,0.089875,0.101460,5038,35
1.908000,-59.274519,146.240750,585.016093,-5.586548,-25.817871,-67.778460,-53.687971,214.019210,18.309656,-33.745935,-33.745935,-15.436278,-0.160200,0.080992,0.080992,0.090780,5085,28
1.910000,-58.952730,175.468250,581.840169,-5.626099,-19.775391,-62.978153,-53.326631,238.446403,18.208779,-33.067337,-33.067337,-14.858558,-0.160200,0.071965,0.071965,0.079032,5121,20
1.912000,-58.572646,204.522000,578.088888,-5.657959,-15.930176,-58.273355,-52.914687,262.795355,18.089655,-32.354776,-32.354776,-14.265122,-0.160200,0.062693,0.062693,0.074760,5150,19
1.914000,-58.134642,233.373750,573.765962,-5.679932,-10.986328,-53.544652,-52.454710,286.918402,17.952416,-31.612625,-31.612625,-13.660209,-0.160200,0.053241,0.053241,0.063012,5170,15
1.916000,-57.639151,261.994500,568.875663,-5.696411,-8.239746,-49.014162,-51.942740,311.008662,17.797215,-30.834748,-30.834748,-13.037533,-0.160200,0.043511,0.043511,0.052332,5185,10
1.918000,-57.086664,290.356250,563.422828,-5.706299,-4.943848,-44.607130,-51.380365,334.963380,17.624223,-30.024048,-30.024048,-12.399825,-0.160200,0.033547,0.033547,0.046992,5194,5
1.920000,-56.477726,318.431250,557.412850,-5.710693,-2.197266,-40.366144,-50.767033,358.797394,17.433630,-29.179879,-29.179879,-11.746248,-0.160200,0.023335,0.023335,0.038448,5198,3
1.922000,-55.812939,346.191000,550.851670,-5.711792,-0.549316,-36.384461,-50.101147,382.575461,17.225647,-28.299998,-28.299998,-11.074351,-0.160200,0.012837,0.012837,0.022428,5199,0
1.924000,-55.092962,373.608500,543.745778,-5.711792,0.000000,-32.746015,-49.381170,406.354515,17.000500,-27.382336,-27.382336,-10.381836,-0.160200,0.002016,0.002016,0.018156,5199,0
1.926000,-54.318505,400.656500,536.102199,-5.710693,0.549316,-29.416482,-48.607812,430.072982,16.758437,-26.428465,-26.428465,-9.670027,-0.160200,-0.009106,-0.009106,0.003204,5198,0
1.928000,-53.490336,427.308250,527.928493,-5.709595,0.549316,-26.419902,-47.780741,453.728152,16.499722,-25.438200,-25.438200,-8.938478,-0.160200,-0.020536,-0.020536,-0.008544,5197,-1
1.930000,-52.609272,453.537750,519.232741,-5.707397,1.098633,-23.668049,-46.901875,477.205799,16.224636,-24.414873,-24.414873,-8.190237,-0.160200,-0.032228,-0.032228,-0.017088,5195,-2
1.932000,-51.676185,479.318500,510.023544,-5.704102,1.647949,-21.136449,-45.972083,500.454949,15.933476,-23.359982,-23.359982,-7.426506,-0.160200,-0.044161,-0.044161,-0.034176,5192,-5
1.934000,-50.691998,504.625250,500.310006,-5.694214,4.943848,-18.528419,-44.997784,523.153669,15.626559,-22.283626,-22.283626,-6.657067,-0.160200,-0.056183,-0.056183,-0.042720,5183,-9
1.936000,-49.657684,529.433000,490.101734,-5.683228,5.493164,-16.126261,-43.974456,545.559261,15.304213,-21.178157,-21.178157,-5.873944,-0.160200,-0.068420,-0.068420,-0.058740,5173,-15
1.938000,-48.574266,553.717500,479.408822,-5.663452,9.887695,-13.524865,-42.910814,567.242365,14.966784,-20.057153,-20.057153,-5.090369,-0.160200,-0.080663,-0.080663,-0.072624,5155,-21
1.940000,-47.442814,577.454250,468.241844,-5.630493,16.479492,-10.524429,-41.812321,587.978679,14.614633,-18.928343,-18.928343,-4.313710,-0.160200,-0.092798,-0.092798,-0.081168,5125,-32
1.942000,-46.264449,600.619750,456.611842,-5.588745,20.874023,-7.384584,-40.675704,608.004334,14.248133,-17.785321,-17.785321,-3.537188,-0.160200,-0.104931,-0.104931,-0.091848,5087,-36
1.944000,-45.040335,623.191750,444.530316,-5.538208,25.268555,-4.119270,-39.502127,627.311020,13.867672,-16.629044,-16.629044,-2.761372,-0.160200,-0.117054,-0.117054,-0.102528,5041,-49
1.946000,-43.771682,645.147500,432.009215,-5.472290,32.958984,-0.411445,-38.299392,645.558945,13.473652,-15.470891,-15.470891,-1.997239,0.000000,0.031207,0.031207,-0.116412,4981,-46
1.948000,-42.459745,666.465000,419.060918,-5.410767,30.761719,2.705872,-37.048978,663.759128,13.066483,-14.280284,-14.280284,-1.213801,0.160200,0.179166,0.179166,0.028836,4925,-20
1.950000,-41.105822,687.123500,405.698231,-5.401978,4.394531,2.874737,-35.703844,684.248763,12.646592,-12.983592,-12.983592,-0.337000,0.160200,0.165466,0.165466,0.180492,4917,50
1.952000,-39.711251,707.102750,391.934367,-5.490967,-44.494629,-1.862199,-34.220284,708.964949,12.214412,-11.516493,-11.516493,0.697920,-0.160200,-0.171105,-0.171105,0.162336,4998,97
1.954000,-38.277411,726.382500,377.782936,-5.633789,-71.411133,-8.817093,-32.643622,735.199593,11.770390,-9.957894,-9.957894,1.812496,-0.160200,-0.188520,-0.188520,-0.171948,5128,55
1.956000,-36.805721,744.944000,363.257932,-5.670044,-18.127441,-9.748127,-31.135677,754.692127,11.314981,-8.564941,-8.564941,2.750040,-0.160200,-0.203169,-0.203169,-0.189036,5161,-45
1.958000,-35.297635,762.769000,348.373719,-5.576660,46.691895,-4.104125,-29.720975,766.873125,10.848649,-7.364694,-7.364694,3.483955,-0.160200,-0.214637,-0.214637,-0.201852,5076,-132
1.960000,-33.754645,779.839750,333.145014,-5.378906,98.876953,6.193983,-28.375739,773.645767,10.371868,-6.307337,-6.307337,4.064531,0.160200,0.096692,0.096692,-0.216804,4896,-159
1.962000,-32.178276,796.139500,317.586877,-5.169067,104.919434,16.066528,-27.009209,780.072972,9.885117,-5.241143,-5.241143,4.643974,0.160200,0.087638,0.087638,0.092916,4705,-83
1.964000,-30.570087,811.651500,301.714692,-5.092163,38.452148,18.305090,-25.477924,793.346410,9.388885,-3.940439,-3.940439,5.448446,0.160200,0.075068,0.075068,0.088644,4635,0
1.966000,-28.931670,826.361000,285.544154,-5.116333,-12.084961,15.266085,-23.815337,811.094915,8.883667,-2.469965,-2.469965,6.413702,0.160200,0.059986,0.059986,0.079032,4657,30
1.968000,-27.264643,840.253750,269.091255,-5.159180,-21.423340,11.597142,-22.105463,828.656608,8.369964,-0.969739,-0.969739,7.400225,0.160200,0.044571,0.044571,0.061944,4696,35
1.970000,-25.570655,853.315500,252.372264,-5.199829,-20.324707,8.404957,-20.370826,844.910543,7.848282,0.524952,0.524952,8.373233,0.160200,0.029368,0.029368,0.045924,4733,25
1.972000,-23.851381,865.533250,235.403712,-5.230591,-15.380859,6.026376,-18.620790,859.506874,7.319132,2.001461,2.001461,9.320593,0.160200,0.014566,0.014566,0.027768,4761,0
1.974000,-22.108522,876.895000,218.202380,-5.236084,-2.746582,5.149080,-16.872438,871.745920,6.783031,3.435653,3.435653,10.218684,0.160200,0.000533,0.000533,0.014952,4766,-3
1.976000,-20.343801,887.390000,200.785278,-5.232788,1.647949,4.798967,-15.111013,882.591033,6.240499,4.854642,4.854642,11.095142,0.160200,-0.013162,-0.013162,0.004272,4763,-2
1.978000,-18.558962,897.007250,183.169628,-5.230591,1.098633,4.428933,-13.328371,892.578317,5.692061,6.273472,6.273472,11.965533,0.160200,-0.026761,-0.026761,-0.017088,4761,-3
1.980000,-16.755772,905.737500,165.372849,-5.223999,3.295898,4.315630,-11.531773,901.421870,5.138244,7.682083,7.682083,12.820327,0.160200,-0.040118,-0.040118,-0.028836,4755,-6
1.982000,-14.936012,913.572250,147.412541,-5.214111,4.943848,4.378452,-9.721901,909.193798,4.579577,9.081258,9.081258,13.660836,0.160200,-0.053251,-0.053251,-0.040584,4746,-8
1.984000,-13.101483,920.503500,129.306462,-5.198730,7.690430,4.709649,-7.902753,915.793851,4.016595,10.466456,10.466456,14.483050,0.160200,-0.066098,-0.066098,-0.053400,4732,-12
1.986000,-11.253998,926.524500,111.072519,-5.178955,9.887695,5.227454,-6.075043,921.297046,3.449831,11.838487,11.838487,15.288317,0.160200,-0.078680,-0.078680,-0.066216,4714,-16
1.988000,-9.395385,931.629250,92.728741,-5.150391,14.282227,6.132931,-4.244994,925.496319,2.879822,13.189393,13.189393,16.069215,0.160200,-0.090881,-0.090881,-0.076896,4688,-22
1.990000,-7.527481,935.812750,74.293267,-5.115234,17.578125,7.277451,-2.412247,928.535299,2.307108,14.521932,14.521932,16.829041,0.160200,-0.102754,-0.102754,-0.086508,4656,-28
1.992000,-5.652134,939.071000,55.784328,-5.070190,22.521973,8.801903,-0.581944,930.269097,1.732228,15.829985,15.829985,17.562213,0.160200,-0.114210,-0.114210,-0.101460,4615,-29
1.994000,-3.771197,941.400750,37.220226,-5.029541,20.324707,9.954183,1.258344,931.446567,1.155722,17.135299,17.135299,18.291021,0.160200,-0.125597,-0.125597,-0.113208,4578,-38
1.996000,-1.886531,942.799250,0.000000,-4.972412,28.564453,11.815210,3.085881,930.984040,-0.027289,18.403088,18.403088,18.375799,0.160200,-0.126922,-0.126922,-0.128160,4526,-48
