t_s,q_ref_deg,qd_ref_deg_s,qdd_ref_deg_s2,q_link_deg,qd_link_raw_deg_s,qd_link_filt_deg_s,pos_error_deg,vel_error_deg_s,tau_joint_ff_Nm,tau_pd_joint_raw_Nm,tau_pd_joint_limited_Nm,tau_joint_total_Nm,tau_dead_motor_Nm,tau_motor_cmd_before_clamp_Nm,tau_motor_cmd_Nm,tau_motor_actual_Nm,motor_pos_counts,motor_vel_native
1.124,-55.387531,362.68425,546.653063,-33.812622,18.127441,-136.285652,-21.574909,498.969902,-0.493176,-4.470694,-4.470694,-4.96387,0.1602,0.098152,0.098152,0.089712,-30777,44
1.126,-54.634778,389.88325,539.223681,-33.77417,19.226074,-120.73448,-20.860608,510.61773,-0.489501,-3.83106,-3.83106,-4.32056,0.1602,0.106193,0.106193,0.09078,-30742,34
1.128,-53.827998,416.697,531.261085,-33.732422,20.874023,-106.573629,-20.095576,523.270629,-0.485432,-3.142894,-3.142894,-3.628325,0.1602,0.114846,0.114846,0.104664,-30704,31
1.13,-52.96799,443.09825,522.773149,-33.686279,23.071289,-93.609137,-19.281711,536.707387,-0.480948,-2.411216,-2.411216,-2.892164,0.1602,0.124048,0.124048,0.114276,-30662,34
1.132,-52.055605,469.0615,513.768265,-33.628052,29.11377,-81.336847,-18.427553,550.398347,-0.476029,-1.650488,-1.650488,-2.126518,0.1602,0.133619,0.133619,0.121752,-30609,58
1.134,-51.091744,494.561,504.255338,-33.554443,36.804199,-69.522742,-17.537301,564.083742,-0.470652,-0.867809,-0.867809,-1.338461,0.1602,0.143469,0.143469,0.136704,-30542,62
1.136,-50.077361,519.5715,494.243776,-33.479736,37.353516,-58.835116,-16.597625,578.406616,-0.464797,-0.043812,-0.043812,-0.508609,0.1602,0.153842,0.153842,0.142044,-30474,57
1.138,-49.013458,544.06825,483.743477,-33.38855,45.593262,-48.392279,-15.624908,592.460529,-0.458441,0.795674,0.795674,0.337233,0.1602,0.164415,0.164415,0.161268,-30391,80
1.14,-47.901088,568.02675,472.764826,-33.28418,52.185059,-38.334545,-14.616908,606.361295,-0.451565,1.65404,1.65404,1.202475,0.1602,0.175231,0.175231,0.161268,-30296,105
1.142,-46.741351,591.4235,461.318679,-33.158936,62.62207,-28.238883,-13.582415,619.662383,-0.44415,2.518123,2.518123,2.073974,0.1602,0.186125,0.186125,0.177288,-30182,91
1.144,-45.535394,614.23575,449.416355,-33.019409,69.763184,-18.438677,-12.515985,632.674427,-0.436177,3.396672,3.396672,2.960495,0.1602,0.197206,0.197206,0.184764,-30055,112
1.146,-44.284408,636.4405,437.069622,-32.866699,76.35498,-8.959311,-11.417709,645.399811,-0.427629,4.28967,4.28967,3.862042,0.1602,0.208476,0.208476,0.198648,-29916,112
1.148,-42.989632,658.01575,424.29069,-32.692017,87.341309,0.670751,-10.297615,657.344999,-0.418491,5.182379,5.182379,4.763888,0.1602,0.219749,0.219749,0.210396,-29757,132
1.15,-41.652345,678.9405,411.092196,-32.452515,119.750977,12.578774,-9.19983,666.361726,-0.408751,6.01035,6.01035,5.601599,0.1602,0.23022,0.23022,0.222144,-29539,183
1.152,-40.27387,699.19375,397.487191,-32.229492,111.51123,22.472019,-8.044378,676.721731,-0.398396,6.896992,6.896992,6.498595,0.1602,0.241432,0.241432,0.231756,-29336,172
1.154,-38.85557,718.75575,383.489129,-31.996582,116.455078,31.870325,-6.858988,686.885425,-0.387419,7.798495,7.798495,7.411076,0.1602,0.252838,0.252838,0.239232,-29124,220
1.156,-37.398847,737.607,369.111851,-31.721924,137.329102,42.416203,-5.676923,695.190797,-0.375813,8.665533,8.665533,8.28972,0.1602,0.263822,0.263822,0.248844,-28874,247
1.158,-35.905142,755.72875,354.369575,-31.428589,146.66748,52.841331,-4.476553,702.887419,-0.363574,9.533129,9.533129,9.169555,0.1602,0.274819,0.274819,0.262728,-28607,204
1.16,-34.375932,773.103,339.276878,-31.109985,159.301758,63.487373,-3.265947,709.615627,-0.350703,10.390076,10.390076,10.039373,0.1602,0.285692,0.285692,0.275544,-28317,301
1.162,-32.81273,789.713,323.848686,-30.756226,176.879883,74.826624,-2.056504,714.886376,-0.3372,11.220874,11.220874,10.883674,0.1602,0.296246,0.296246,0.286224,-27995,314
1.164,-31.21708,805.54225,308.100254,-30.404663,175.78125,84.922087,-0.812417,720.620163,-0.323073,12.080917,12.080917,11.757844,0.1602,0.307173,0.307173,0.2937,-27675,323
1.166,-29.590561,820.5745,292.047155,-30.028931,187.866211,95.216499,0.43837,725.358001,-0.308329,12.92767,12.92767,12.619341,0.1602,0.317942,0.317942,0.308652,-27333,359
1.168,-27.934782,834.79575,275.705263,-29.577393,225.769043,108.271754,1.642611,726.523996,-0.292982,13.68365,13.68365,13.390668,0.1602,0.327583,0.327583,0.318264,-26922,393
1.17,-26.251378,848.1915,259.090739,-29.147827,214.782715,118.92285,2.896449,729.26865,-0.277046,14.497479,14.497479,14.220433,0.1602,0.337955,0.337955,0.32574,-26531,375
1.172,-24.542016,860.748,242.220011,-28.692993,227.416992,129.772264,4.150977,730.975736,-0.260541,15.293621,15.293621,15.03308,0.1602,0.348114,0.348114,0.334284,-26117,418
1.174,-22.808386,872.45375,225.109763,-28.175537,258.728027,142.66784,5.367151,729.78591,-0.243488,16.015773,16.015773,15.772285,0.1602,0.357354,0.357354,0.343896,-25646,450
1.176,-21.052201,883.29675,207.776914,-27.641602,266.967773,155.097834,6.589401,728.198916,-0.225914,16.734704,16.734704,16.50879,0.1602,0.36656,0.36656,0.354576,-25160,415
1.178,-19.275199,893.26625,190.238603,-27.065918,287.841797,168.37223,7.790719,724.89402,-0.207847,17.410867,17.410867,17.20302,0.1602,0.375238,0.375238,0.36846,-24636,488
1.18,-17.479136,902.3525,172.512173,-26.474854,295.532227,181.08823,8.995718,721.26427,-0.189318,18.083607,18.083607,17.894289,0.1602,0.383879,0.383879,0.380208,-24098,481
1.182,-15.665789,910.54625,154.615154,-25.840942,316.955566,194.674963,10.175153,715.871287,-0.170364,18.709958,18.709958,18.539595,0.1602,0.391945,0.391945,0.378072,-23521,521
1.184,-13.836951,917.83975,136.565243,-25.145508,347.717285,209.979195,11.308557,707.860555,-0.15102,19.262502,19.262502,19.111482,0.1602,0.399094,0.399094,0.393024,-22888,518
1.186,-11.99443,924.22575,118.380289,-24.439087,353.210449,224.302321,12.444657,699.923429,-0.131327,19.817977,19.817977,19.686649,0.1602,0.406283,0.406283,0.398364,-22245,537
1.188,-10.140048,929.6975,100.078273,-23.723877,357.60498,237.632587,13.583829,692.064913,-0.111328,20.3767,20.3767,20.265372,0.1602,0.413517,0.413517,0.404772,-21594,589
1.19,-8.27564,934.25025,81.677295,-22.981201,371.337891,251.003117,14.705561,683.247133,-0.091067,20.908028,20.908028,20.816961,0.1602,0.420412,0.420412,0.417588,-20918,584
1.192,-6.403047,937.87925,63.195549,-22.134155,423.522949,268.2551,15.731108,669.62415,-0.07059,21.296733,21.296733,21.226144,0.1602,0.425527,0.425527,0.417588,-20147,628
1.194,-4.524123,940.58025,44.651312,-21.290405,421.875,283.61709,16.766282,656.96316,-0.049944,21.708109,21.708109,21.658165,0.1602,0.430927,0.430927,0.417588,-19379,629
1.196,-2.640726,942.3515,26.062922,-20.359863,465.270996,301.782481,17.719137,640.569019,-0.029178,22.004043,22.004043,21.974865,0.1602,0.434886,0.434886,0.431472,-18532,663
1.198,-0.754717,943.191,7.448759,-19.364502,497.680664,321.372299,18.609785,621.818701,-0.008343,22.220854,22.220854,22.212512,0.1602,0.437856,0.437856,0.438948,-17626,695
1.2,1.132038,943.09775,-11.17277,-18.342773,510.864258,340.321495,19.474811,602.776255,0.012513,22.416916,22.416916,22.429429,0.1602,0.440568,0.440568,0.435744,-16696,680
1.202,3.017674,942.072,-29.78325,-17.334229,504.272461,356.716592,20.351903,585.355408,0.033339,22.648649,22.648649,22.681988,0.1602,0.443725,0.443725,0.444288,-15778,732
1.204,4.900326,940.1145,-48.36428,-16.261963,536.132812,374.658214,21.162289,565.456286,0.054084,22.796381,22.796381,22.850465,0.1602,0.445831,0.445831,0.447492,-14802,716
1.206,6.778132,937.22725,-66.897484,-15.234741,513.61084,388.553476,22.012873,548.673774,0.0747,23.023063,23.023063,23.097763,0.1602,0.448922,0.448922,0.44856,-13867,761
1.208,8.649235,933.4135,-85.364535,-14.237183,498.779297,399.576058,22.886418,533.837442,0.095138,23.297738,23.297738,23.392876,0.1602,0.452611,0.452611,0.458172,-12959,742
1.21,10.511786,928.67675,-103.747174,-13.105591,565.795898,416.198042,23.617377,512.478708,0.115351,23.371475,23.371475,23.486826,0.1602,0.453785,0.453785,0.452832,-11929,766
1.212,12.363942,923.02125,-122.027222,-11.949829,577.880859,432.366324,24.313771,490.654926,0.135292,23.415982,23.415982,23.551273,0.1602,0.454591,0.454591,0.458172,-10877,789
1.214,14.203871,916.4535,-140.186602,-10.776489,586.669922,447.796684,24.98036,468.656816,0.154918,23.439238,23.439238,23.594156,0.1602,0.455127,0.455127,0.451764,-9809,805
1.216,16.029756,908.9795,-158.207358,-9.710815,532.836914,456.300707,25.740571,452.678793,0.174187,23.624756,23.624756,23.798943,0.1602,0.457687,0.457687,0.454968,-8839,805
1.218,17.839789,900.60625,-176.07167,-8.508911,600.952148,470.765851,26.3487,429.840399,0.193059,23.597635,23.597635,23.790695,0.1602,0.457584,0.457584,0.45924,-7745,811
1.22,19.632181,891.34275,-193.761872,-7.339966,584.472656,482.136532,26.972147,409.206218,0.211498,23.618343,23.618343,23.829841,0.1602,0.458073,0.458073,0.45924,-6681,815
1.222,21.40516,881.19775,-211.260472,-6.116089,611.938477,495.116726,27.521249,386.081024,0.229469,23.550159,23.550159,23.779629,0.1602,0.457445,0.457445,0.451764,-5567,800
1.224,23.156972,870.18125,-228.550165,-4.95813,578.979492,503.503003,28.115102,366.678247,0.246941,23.574281,23.574281,23.821222,0.1602,0.457965,0.457965,0.463512,-4513,854
1.226,24.885885,858.30425,-245.613856,-3.763916,597.106934,512.863396,28.649801,345.440854,0.263886,23.530248,23.530248,23.794134,0.1602,0.457627,0.457627,0.451764,-3426,817
1.228,26.590189,845.57875,-262.43467,-2.585083,589.416504,520.518707,29.175272,325.060043,0.280279,23.495528,23.495528,23.775807,0.1602,0.457398,0.457398,0.460308,-2353,833
1.23,28.2682,832.01725,-278.995973,-1.32605,629.516602,531.418496,29.59425,300.598754,0.296099,23.324536,23.324536,23.620635,0.1602,0.455458,0.455458,0.457104,-1207,818
1.232,29.918258,817.63275,-295.28139,-0.187866,569.091797,535.185826,30.106124,282.446924,0.311327,23.320414,23.320414,23.63174,0.1602,0.455597,0.455597,0.454968,-171,850
1.234,31.538731,802.4395,-311.274816,1.108521,648.193359,546.486579,30.43021,255.952921,0.325948,23.055979,23.055979,23.381927,0.1602,0.452474,0.452474,0.460308,1009,868
1.236,33.128016,786.453,-326.960436,2.230225,560.852051,547.923127,30.897791,238.529873,0.339951,23.037518,23.037518,23.377469,0.1602,0.452418,0.452418,0.454968,2030,840
1.238,34.684543,769.68875,-342.32274,3.450806,610.290527,554.159867,31.233737,215.528883,0.353327,22.841293,22.841293,23.194621,0.1602,0.450133,0.450133,0.447492,3141,854
1.24,36.206771,752.1635,-357.346536,4.591187,570.19043,555.762923,31.615584,196.400577,0.366073,22.740698,22.740698,23.106771,0.1602,0.449035,0.449035,0.447492,4179,862
1.242,37.693197,733.8945,-372.016967,5.784302,596.557617,559.842392,31.908895,174.052108,0.378185,22.529817,22.529817,22.908002,0.1602,0.44655,0.44655,0.446424,5265,853
1.244,39.142349,714.8995,-386.319527,6.87854,547.119141,558.570067,32.263809,156.329433,0.389665,22.437303,22.437303,22.826968,0.1602,0.445537,0.445537,0.444288,6261,858
1.246,40.552795,695.19775,-400.240073,8.065063,593.261719,562.039232,32.487732,133.158518,0.400517,22.16968,22.16968,22.570197,0.1602,0.442327,0.442327,0.445356,7341,831
1.248,41.92314,674.80875,-413.764839,9.198853,566.894531,562.524762,32.724287,112.283988,0.410748,21.949855,21.949855,22.360603,0.1602,0.439708,0.439708,0.442152,8373,837
1.25,43.25203,653.75225,-426.880452,10.2052,503.173828,556.589669,33.04683,97.162581,0.420367,21.882967,21.882967,22.303333,0.1602,0.438992,0.438992,0.436812,9289,822
1.252,44.538149,632.049,-439.573941,11.207153,500.976562,551.028358,33.330996,81.020642,0.429385,21.774824,21.774824,22.204209,0.1602,0.437753,0.437753,0.434676,10201,816
1.254,45.780226,609.72125,-451.832755,12.398071,595.458984,555.471421,33.382155,54.249829,0.437817,21.338836,21.338836,21.776653,0.1602,0.432408,0.432408,0.431472,11285,825
1.256,46.977034,586.7905,-463.644772,13.629639,615.783691,561.502648,33.347395,25.287852,0.445677,20.812121,20.812121,21.257798,0.1602,0.425922,0.425922,0.4272,12406,824
1.258,48.127388,563.279,-474.99831,14.855713,613.037109,566.656094,33.271675,-3.377094,0.452983,20.265568,20.265568,20.718551,0.1602,0.419182,0.419182,0.420792,13522,806
1.26,49.23015,539.211,-485.882144,16.070801,607.543945,570.744879,33.159349,-31.533879,0.459753,19.705524,19.705524,20.165277,0.1602,0.412266,0.412266,0.418656,14628,797
1.262,50.284232,514.60975,-496.285511,17.262817,596.008301,573.271221,33.021415,-58.661471,0.466007,19.147798,19.147798,19.613806,0.1602,0.405373,0.405373,0.404772,15713,804
1.264,51.288589,489.4995,-506.198122,18.369141,553.161621,571.260261,32.919448,-81.760761,0.471765,18.682352,18.682352,19.154118,0.1602,0.399626,0.399626,0.403704,16720,804
1.266,52.24223,463.90525,-515.610177,19.484253,557.556152,569.88985,32.757977,-105.9846,0.477049,18.160929,18.160929,18.637978,0.1602,0.393175,0.393175,0.401568,17735,771
1.268,53.14421,437.85225,-524.512368,20.620239,567.993164,569.700182,32.523971,-131.847932,0.481879,17.566583,17.566583,18.048462,0.1602,0.385806,0.385806,0.38982,18769,740
1.27,53.993639,411.36625,-532.895891,21.55188,465.820312,559.312195,32.441759,-147.945945,0.486278,17.235399,17.235399,17.721677,0.1602,0.381721,0.381721,0.386616,19617,750
1.272,54.789675,384.47325,-540.752457,22.487915,468.017578,550.182733,32.30176,-165.709483,0.490266,16.839846,16.839846,17.330113,0.1602,0.376826,0.376826,0.382344,20469,720
1.274,55.531532,357.2005,-548.074297,23.384399,448.242188,539.988679,32.147133,-182.788179,0.493866,16.44731,16.44731,16.941176,0.1602,0.371965,0.371965,0.375936,21285,709
1.276,56.218477,329.5745,-554.854171,24.386353,500.976562,536.087467,31.832124,-206.512967,0.497096,15.840807,15.840807,16.337904,0.1602,0.364424,0.364424,0.3738,22197,691
1.278,56.84983,301.6225,-561.085374,25.299316,456.481934,528.126914,31.550514,-226.504414,0.499978,15.319864,15.319864,15.819843,0.1602,0.357948,0.357948,0.359916,23028,653
1.28,57.424967,273.372,-566.761744,26.129883,415.283203,516.842543,31.295084,-243.470543,0.50253,14.867716,14.867716,15.370247,0.1602,0.352328,0.352328,0.349236,23784,633
1.282,57.943318,244.85125,-571.877668,26.998901,434.509277,508.609216,30.944417,-263.757966,0.50477,14.299424,14.299424,14.804194,0.1602,0.345252,0.345252,0.35244,24575,614
1.284,58.404372,216.0885,-576.428088,27.848145,424.621582,500.210453,30.556227,-284.121953,0.506714,13.706874,13.706874,14.213588,0.1602,0.33787,0.33787,0.3471,25348,595
1.286,58.807672,187.112,-580.408504,28.675415,413.635254,491.552933,30.132257,-304.440933,0.508377,13.093252,13.093252,13.601629,0.1602,0.33022,0.33022,0.337488,26101,611
1.288,59.15282,157.95075,-583.81498,29.47522,399.902344,482.387874,29.6776,-324.437124,0.509772,12.466518,12.466518,12.976291,0.1602,0.322404,0.322404,0.328944,26829,569
1.29,59.439475,128.633,-586.644146,30.295898,410.339355,475.183022,29.143577,-346.550022,0.510911,11.754359,11.754359,12.26527,0.1602,0.313516,0.313516,0.340692,27576,579
1.292,59.667352,99.188,-588.893206,30.986938,345.52002,462.216722,28.680414,-363.028722,0.511804,11.183821,11.183821,11.695625,0.1602,0.306395,0.306395,0.31506,28205,551
1.294,59.836227,69.64525,-590.559936,31.763672,388.366699,454.83172,28.072555,-385.18647,0.512459,10.425776,10.425776,10.938234,0.1602,0.296928,0.296928,0.30438,28912,508
1.296,59.945933,40.0335,-591.642687,32.434937,335.632324,442.91178,27.510996,-402.87828,0.51288,9.773959,9.773959,10.286839,0.1602,0.288785,0.288785,0.295836,29523,492
1.298,59.996361,10.382,-592.140388,33.121582,343.322754,432.952877,26.874779,-422.570877,0.513073,9.041615,9.041615,9.554688,0.1602,0.279634,0.279634,0.287292,30148,462
1.3,59.987461,-19.27975,-592.052549,33.786255,332.336426,422.891232,26.201206,-442.170982,0.513039,8.288067,8.288067,8.801106,-0.1602,-0.050186,-0.050186,0.28302,30753,443
1.302,59.919242,-48.9225,-591.379254,34.446533,330.13916,413.616025,25.472709,-462.538525,0.512778,7.487572,7.487572,8.00035,-0.1602,-0.060196,-0.060196,-0.046992,31354,368
1.304,59.791771,-78.51675,-590.121171,34.879395,216.430664,393.897489,24.912376,-472.414239,0.512287,6.972921,6.972921,7.485208,-0.1602,-0.066635,-0.066635,-0.054468,31748,178
1.306,59.605175,-108.03325,-588.279543,35.069458,95.031738,364.010914,24.535717,-472.044164,0.511562,6.749292,6.749292,7.260853,-0.1602,-0.069439,-0.069439,-0.067284,31921,45
1.308,59.359638,-137.443,-585.856191,35.10791,19.226074,329.53243,24.251728,-466.97543,0.510596,6.664279,6.664279,7.174875,-0.1602,-0.070514,-0.070514,-0.068352,31956,-22
1.31,59.055403,-166.71675,-582.853512,35.07605,-15.930176,294.986169,23.979353,-461.702919,0.509381,6.589917,6.589917,7.099298,-0.1602,-0.071459,-0.071459,-0.06942,31927,-44
1.312,58.692771,-195.82575,-579.274475,35.02771,-24.169922,263.07056,23.665061,-458.89631,0.507907,6.446912,6.446912,6.954818,-0.1602,-0.073265,-0.073265,-0.073692,31883,-44
1.314,58.2721,-224.741,-575.122619,34.972778,-27.46582,234.016922,23.299322,-458.757922,0.506161,6.225909,6.225909,6.732071,-0.1602,-0.076049,-0.076049,-0.070488,31833,-44
1.316,57.793807,-253.43425,-570.40205,34.924438,-24.169922,208.198238,22.869369,-461.632488,0.50413,5.913095,5.913095,6.417225,-0.1602,-0.079985,-0.079985,-0.077964,31789,-32
1.318,57.258363,-281.87675,-565.117435,34.880493,-21.972656,185.181148,22.37787,-467.057898,0.501798,5.518165,5.518165,6.019963,-0.1602,-0.08495,-0.08495,-0.081168,31749,-38
1.32,56.6663,-310.0405,-559.274,34.837646,-21.42334,164.5207,21.828654,-474.5612,0.499149,5.05171,5.05171,5.55086,-0.1602,-0.090814,-0.090814,-0.086508,31710,-29
1.322,56.018201,-337.89775,-552.877525,34.798096,-19.775391,146.091091,21.220105,-483.988841,0.496165,4.515426,4.515426,5.011591,-0.1602,-0.097555,-0.097555,-0.092916,31674,-40
1.324,55.314709,-365.42075,-545.934333,34.755249,-21.42334,129.339647,20.55946,-494.760397,0.492826,3.923861,3.923861,4.416687,-0.1602,-0.104991,-0.104991,-0.099324,31635,-34
1.326,54.556518,-392.5825,-538.45129,34.706909,-24.169922,113.988691,19.849609,-506.571191,0.489112,3.284101,3.284101,3.773213,-0.1602,-0.113035,-0.113035,-0.104664,31591,-37
1.328,53.744379,-419.356,-530.435797,34.654175,-26.367188,99.953103,19.090204,-519.309103,0.485002,2.597888,2.597888,3.082891,-0.1602,-0.121664,-0.121664,-0.111072,31543,-42
1.33,52.879094,-445.71475,-521.89578,34.59375,-30.212402,86.936552,18.285344,-532.651302,0.480477,1.873362,1.873362,2.353839,-0.1602,-0.130777,-0.130777,-0.119616,31488,-50
1.332,51.96152,-471.63275,-512.839683,34.527832,-32.958984,74.946999,17.433688,-546.579749,0.475512,1.110018,1.110018,1.58553,-0.1602,-0.140381,-0.140381,-0.129228,31428,-54
1.334,50.992563,-497.0845,-503.276461,34.453125,-37.353516,63.716947,16.539438,-560.801447,0.470089,0.315536,0.315536,0.785625,-0.1602,-0.15038,-0.15038,-0.136704,31360,-75
1.336,49.973182,-522.04475,-493.215571,34.371826,-40.649414,53.280311,15.601356,-575.325061,0.464184,-0.510991,-0.510991,-0.046807,-0.1602,-0.160785,-0.160785,-0.148452,31286,-87
1.338,48.904384,-546.4885,-482.666963,34.270752,-50.537109,42.898569,14.633632,-589.387069,0.457777,-1.347568,-1.347568,-0.889791,-0.1602,-0.171322,-0.171322,-0.161268,31194,-87
1.34,47.787228,-570.392,-471.641066,34.149902,-60.424805,32.566232,13.637326,-602.958232,0.450848,-2.193038,-2.193038,-1.74219,-0.1602,-0.181977,-0.181977,-0.17088,31084,-107
1.342,46.622816,-593.73175,-460.148784,34.004883,-72.509766,22.058632,12.617933,-615.790382,0.443378,-3.039713,-3.039713,-2.596335,-0.1602,-0.192654,-0.192654,-0.183696,30952,-108
1.344,45.412301,-616.484,-448.201482,33.842285,-81.298828,11.722886,11.570016,-628.206886,0.435348,-3.896558,-3.896558,-3.46121,-0.1602,-0.203465,-0.203465,-0.1869,30804,-124
1.346,44.15688,-638.6265,-435.810972,33.656616,-92.834473,1.26715,10.500264,-639.89365,0.426742,-4.754005,-4.754005,-4.327263,-0.1602,-0.214291,-0.214291,-0.198648,30635,-167
1.348,42.857795,-660.13775,-422.989509,33.452271,-102.172852,-9.07685,9.405524,-651.0609,0.417545,-5.617648,-5.617648,-5.200104,-0.1602,-0.225201,-0.225201,-0.217872,30449,-179
1.35,41.516329,-680.9965,-409.74977,33.210571,-120.849609,-20.254126,8.305758,-660.742374,0.407743,-6.458431,-6.458431,-6.050688,-0.1602,-0.235834,-0.235834,-0.221076,30229,-165
1.352,40.133809,-701.1815,-396.104847,32.980957,-114.807129,-29.709426,7.152852,-671.472074,0.397327,-7.34997,-7.34997,-6.952643,-0.1602,-0.247108,-0.247108,-0.237096,30020,-241
1.354,38.711603,-720.673,-382.068234,32.706299,-137.329102,-40.471394,6.005304,-680.201606,0.386287,-8.203326,-8.203326,-7.817039,-0.1602,-0.257913,-0.257913,-0.243504,29770,-255
1.356,37.251117,-739.45225,-367.653811,32.37561,-165.344238,-52.958678,4.875507,-686.493572,0.374618,-9.003296,-9.003296,-8.628678,-0.1602,-0.268058,-0.268058,-0.25632,29469,-268
1.358,35.753794,-757.5,-352.875831,32.046021,-164.794922,-64.142303,3.707773,-693.357697,0.362316,-9.836425,-9.836425,-9.474109,-0.1602,-0.278626,-0.278626,-0.269136,29169,-288
1.36,34.221117,-774.79875,-337.748907,31.674683,-185.668945,-76.294967,2.546434,-698.503783,0.349381,-10.635663,-10.635663,-10.286282,-0.1602,-0.288779,-0.288779,-0.28302,28831,-271
1.362,32.654599,-791.3315,-322.287999,31.305542,-184.570312,-87.122501,1.349057,-704.208999,0.335815,-11.466674,-11.466674,-11.130858,-0.1602,-0.299336,-0.299336,-0.284088,28495,-271
1.364,31.055791,-807.0815,-306.508394,30.906738,-199.401855,-98.350437,0.149053,-708.731063,0.321626,-12.278639,-12.278639,-11.957013,-0.1602,-0.309663,-0.309663,-0.303312,28132,-293
1.366,29.426273,-822.0335,-290.425697,30.460693,-223.022461,-110.817639,-1.03442,-711.215861,0.306822,-13.04495,-13.04495,-12.738128,-0.1602,-0.319427,-0.319427,-0.312924,27726,-327
1.368,27.767657,-836.1725,-274.05581,30.008057,-226.318359,-122.367711,-2.2404,-713.804789,0.291415,-13.826826,-13.826826,-13.535412,-0.1602,-0.329393,-0.329393,-0.318264,27314,-390
1.37,26.081583,-849.485,-257.414922,29.537842,-235.107422,-133.641682,-3.456259,-715.843318,0.275421,-14.605131,-14.605131,-14.32971,-0.1602,-0.339321,-0.339321,-0.32574,26886,-430
1.372,24.369717,-861.95725,-240.519488,29.029175,-254.333496,-145.710864,-4.659458,-716.246386,0.25886,-15.347158,-15.347158,-15.088299,-0.1602,-0.348804,-0.348804,-0.34176,26423,-392
1.374,22.633754,-873.577,-223.386214,28.508423,-260.375977,-157.177375,-5.874669,-716.399625,0.241754,-16.092163,-16.092163,-15.850409,-0.1602,-0.35833,-0.35833,-0.344964,25949,-455
1.376,20.875409,-884.33325,-206.032044,27.985474,-261.474609,-167.607098,-7.110065,-716.726152,0.224129,-16.852523,-16.852523,-16.628394,-0.1602,-0.368055,-0.368055,-0.360984,25473,-456
1.378,19.096421,-894.21475,-188.474137,27.392212,-296.630859,-180.509475,-8.295791,-713.705275,0.206014,-17.524117,-17.524117,-17.318103,-0.1602,-0.376676,-0.376676,-0.36846,24933,-492
1.38,17.29855,-903.212,-170.729857,26.739624,-326.293945,-195.087922,-9.441074,-708.124078,0.187442,-18.126321,-18.126321,-17.938879,-0.1602,-0.384436,-0.384436,-0.378072,24339,-498
1.382,15.483573,-911.31625,-152.81675,26.104614,-317.504883,-207.329618,-10.621041,-703.986632,0.168446,-18.77491,-18.77491,-18.606463,-0.1602,-0.392781,-0.392781,-0.383412,23761,-517
1.384,13.653285,-918.5195,-134.752529,25.391602,-356.506348,-222.247291,-11.738317,-696.272209,0.149066,-19.322772,-19.322772,-19.173706,-0.1602,-0.399871,-0.399871,-0.393024,23112,-548
1.386,11.809495,-924.81425,-116.555057,24.681885,-354.858398,-235.508401,-12.87239,-689.305849,0.129341,-19.893952,-19.893952,-19.764611,-0.1602,-0.407258,-0.407258,-0.396228,22466,-579
1.388,9.954028,-930.19425,-98.242329,23.956787,-362.548828,-248.212444,-14.002759,-681.981806,0.109313,-20.456627,-20.456627,-20.347313,-0.1602,-0.414541,-0.414541,-0.417588,21806,-600
1.39,8.088718,-934.65475,-79.832454,23.18335,-386.71875,-262.063075,-15.094632,-672.591675,0.089028,-20.959725,-20.959725,-20.870697,-0.1602,-0.421084,-0.421084,-0.412248,21102,-626
1.392,6.215409,-938.191,-61.343636,22.401123,-391.113281,-274.968095,-16.185714,-663.222905,0.068532,-21.462713,-21.462713,-21.394182,-0.1602,-0.427627,-0.427627,-0.423996,20390,-633
1.394,4.335954,-940.79925,-42.794157,21.635376,-382.873535,-285.758639,-17.299422,-655.040611,0.047872,-22.000231,-22.000231,-21.952359,-0.1602,-0.434604,-0.434604,-0.429336,19693,-645
1.396,2.452212,-942.4775,-24.202362,20.682861,-476.257324,-304.808508,-18.230649,-637.668992,0.027097,-22.265893,-22.265893,-22.238796,-0.1602,-0.438185,-0.438185,-0.438948,18826,-696
1.398,0.566044,-943.22375,-5.586634,19.716064,-483.398438,-322.667501,-19.15002,-620.556249,0.006257,-22.528832,-22.528832,-22.522574,-0.1602,-0.441732,-0.441732,-0.429336,17946,-705
1.4,-1.320683,-943.037,13.034619,18.653687,-531.188965,-343.519647,-19.97437,-599.517353,-0.014598,-22.6652,-22.6652,-22.679798,-0.1602,-0.443697,-0.443697,-0.441084,16979,-702
1.402,-3.206104,-941.918,31.642982,17.604492,-524.597168,-361.627399,-20.810596,-580.290601,-0.035418,-22.840451,-22.840451,-22.875869,-0.1602,-0.446148,-0.446148,-0.445356,16024,-745
1.404,-5.088355,-939.8675,50.220055,16.579468,-512.512207,-376.71588,-21.667823,-563.15162,-0.056152,-23.06497,-23.06497,-23.121122,-0.1602,-0.449214,-0.449214,-0.441084,15091,-738
1.406,-6.965574,-936.88775,68.747467,15.622559,-478.45459,-386.889751,-22.588133,-549.997999,-0.076753,-23.397581,-23.397581,-23.474334,-0.1602,-0.453629,-0.453629,-0.44856,14220,-753
1.408,-8.835906,-932.98125,87.206899,14.573364,-524.597168,-400.660493,-23.40927,-532.320757,-0.09717,-23.590659,-23.590659,-23.68783,-0.1602,-0.456298,-0.456298,-0.446424,13265,-802
1.41,-10.697499,-928.15225,105.580095,13.527466,-522.949219,-412.889365,-24.224965,-515.262885,-0.117358,-23.791223,-23.791223,-23.90858,-0.1602,-0.459057,-0.459057,-0.442152,12313,-807
